Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
An Introduction to Neural Networks with Implementation from Scratch in Python;A beginners guide to;1;Tamoghno Bhattacharya;Towards Data Science;2020;7;1;deep-learning;12;159;0;https://towardsdatascience.com/an-introduction-to-neural-networks-with-implementation-from-scratch-using-python-da4b6a45c05b?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@tamoghnobhattacharya2001?source=tag_archive---------0-----------------------
NaN;NaN;1;Daniel Shapiro, PhD;Towards Data Science;2020;7;1;deep-learning;9;151;0;https://towardsdatascience.com/ai-feynman-2-0-learning-regression-equations-from-data-3232151bd929?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@lemaysolutions?source=tag_archive---------1-----------------------
LiDAR and Camera Fusion in Self-Driving Cars;Sensor fusion is one of the key aspects of self-driving cars.;1;Jeremy Cohen;Heartbeat;2020;7;1;deep-learning;8;154;0;https://heartbeat.fritz.ai/lidar-camera-fusion-in-self-driving-cars-18d080874c71?source=tag_archive---------2-----------------------;https://heartbeat.fritz.ai/@thinkautonomous?source=tag_archive---------2-----------------------
PyTorch Lightning: metrics;metrics. And not just lightning-specific metrics but metrics designed to be;1;Justus Schock;PyTorch;2020;7;1;deep-learning;6;100;0;https://medium.com/pytorch/pytorch-lightning-metrics-35cb5ab31857?source=tag_archive---------3-----------------------;https://medium.com/@justusschock?source=tag_archive---------3-----------------------
NLP: Preparing text for deep learning model using TensorFlow2;Natural Language Processing (NLP) is;1;Sudip Shrestha;Towards Data Science;2020;7;1;deep-learning;7;7;0;https://towardsdatascience.com/nlp-preparing-text-for-deep-learning-model-using-tensorflow2-461428138657?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@statistics.sudip?source=tag_archive---------4-----------------------
Uber Creates Deep Neural Networks to Generate Training Data for Other Deep Neural Networks;NaN;0;Jesus Rodriguez;DataSeries;2020;7;1;deep-learning;5;254;0;https://medium.com/dataseries/uber-creates-deep-neural-networks-to-generate-training-data-for-other-deep-neural-networks-553fedcaa74d?source=tag_archive---------5-----------------------;https://medium.com/@jrodthoughts?source=tag_archive---------5-----------------------
What Would Happen if Neural Network States Were Complex Numbers?;Incorporating i into the network;1;Andre Ye;Analytics Vidhya;2020;7;1;deep-learning;4;127;0;https://medium.com/analytics-vidhya/what-would-happen-if-neural-network-states-were-complex-numbers-dc5b47731184?source=tag_archive---------6-----------------------;https://medium.com/@andre-ye?source=tag_archive---------6-----------------------
Building a Deep Learning model with Pytorch to classify fruits and vegetables;NaN;1;Jose Dominic;The Startup;2020;7;1;deep-learning;8;18;0;https://medium.com/swlh/building-a-deep-learning-model-with-pytorch-to-classify-fruits-and-vegetables-30e1a8ffbe8c?source=tag_archive---------7-----------------------;https://medium.com/@josudominic007?source=tag_archive---------7-----------------------
Object Detection Algorithms-R CNN vs Fast-R CNN vs Faster-R CNN;This article will describe the comparison between;1;Souvik Majumder;Analytics Vidhya;2020;7;1;deep-learning;4;24;0;https://medium.com/analytics-vidhya/object-detection-algorithms-r-cnn-vs-fast-r-cnn-vs-faster-r-cnn-3a7bbaad2c4a?source=tag_archive---------8-----------------------;https://medium.com/@souvikmajumder31?source=tag_archive---------8-----------------------
I Finally Understood Backpropagation: And you can too;Why the gradient is the direction of steepest;1;Kofi Asiedu Brempong;Towards Data Science;2020;7;1;deep-learning;8;67;0;https://towardsdatascience.com/i-finally-understood-backpropagation-and-you-can-too-44f7dd98ff52?source=tag_archive---------9-----------------------;https://towardsdatascience.com/@kaybrempong?source=tag_archive---------9-----------------------
Are all CNNs created equal?;Irrespective of architecture, CNNs recognise objects with similar;1;Robert Geirhos;Towards Data Science;2020;7;1;deep-learning;7;23;0;https://towardsdatascience.com/are-all-cnns-created-equal-d13a33b0caf7?source=tag_archive---------10-----------------------;https://towardsdatascience.com/@robertgeirhos?source=tag_archive---------10-----------------------
Image Classification with CIFAR100 ( Deep Learning ) USING PYTORCH;Preparing, Training and Predicting;1;Biraj De;Jovian;2020;7;1;deep-learning;11;4;0;https://medium.com/jovianml/image-classification-with-cifar100-deep-learning-using-pytorch-9d9211a696e?source=tag_archive---------11-----------------------;https://medium.com/@birajde9?source=tag_archive---------11-----------------------
MACE: Deep learning optimized for mobile and edge devices;A breakdown of Xiaomis take on a deep;1;Jamshed Khan;Heartbeat;2020;7;1;deep-learning;10;55;0;https://heartbeat.fritz.ai/mace-deep-learning-optimized-for-mobile-and-edge-devices-5e6941cc0533?source=tag_archive---------12-----------------------;https://heartbeat.fritz.ai/@james_sully?source=tag_archive---------12-----------------------
Classifying Audio using PyTorch.;Performing Logistic Regression on the UrbanSound8K Dataset.;1;Aakash;NaN;2020;7;1;deep-learning;5;118;0;https://medium.com/@aakash__/classifying-audio-using-pytorch-84861f3505ea?source=tag_archive---------13-----------------------;https://medium.com/@aakash__?source=tag_archive---------13-----------------------
Optimize annotation and training : an Online-Active Learning Framework;Learn how to implement methods;1;Picsell.ia;Towards Data Science;2020;7;1;deep-learning;8;20;0;https://towardsdatascience.com/optimize-annotation-and-training-an-online-active-learning-framework-d1319d746b3f?source=tag_archive---------14-----------------------;https://towardsdatascience.com/@thibautlucas13?source=tag_archive---------14-----------------------
Bird Classification using CNN in PyTorch;An insight to the CNN model to train a dataset that can be;1;krati mitra;Bird Classification using CNN in PyTorch;2020;7;1;deep-learning;5;24;0;https://medium.com/bird-classification-using-cnn-in-pytorch/bird-classification-using-cnn-in-pytorch-7329c172a508?source=tag_archive---------15-----------------------;https://medium.com/@mitra.krati?source=tag_archive---------15-----------------------
Self-Supervised Model Adaptation for Multimodal Semantic Segmentation: An Independent Reproduction;NaN;1;Calin Simon;The Startup;2020;7;1;deep-learning;17;63;0;https://medium.com/swlh/self-supervised-model-adaptation-for-multimodal-semantic-segmentation-an-independent-reproduction-d18c10c855ff?source=tag_archive---------16-----------------------;https://medium.com/@calsim113?source=tag_archive---------16-----------------------
Semantic Segmentation in Self-driving Cars;A bare-bones intro to distinguish objects in a road scene;1;Sudharshan Chakravarthy;Jovian;2020;7;1;deep-learning;4;134;0;https://medium.com/jovianml/semantic-segmentation-in-self-driving-cars-3cb89aa08e9b?source=tag_archive---------17-----------------------;https://medium.com/@cs_bot?source=tag_archive---------17-----------------------
Pytorch 101An Introduction to Deep Learning;A gentle Introduction to Neural networks using Pytorch;1;Antony Pradeep Clement;IET-VIT;2020;7;1;deep-learning;7;49;0;https://medium.com/iet-vit/pytorch-101-an-introduction-to-deep-learning-5797272fa618?source=tag_archive---------18-----------------------;https://medium.com/@antonypradeepc20?source=tag_archive---------18-----------------------
CNN and Transfer Learning with PyTorch: 200 Bird Species Image Classification;NaN;1;Moustapha Daouda Dala;Jovian;2020;7;1;deep-learning;7;24;0;https://medium.com/jovianml/cnn-and-transfer-learning-with-pytorch-200-bird-species-image-classification-7e1f2e958a78?source=tag_archive---------19-----------------------;https://medium.com/@daouda.dala?source=tag_archive---------19-----------------------
NaN;The Bias-Variance Trade-off;1;Andreas Maier;Towards Data Science;2020;7;1;deep-learning;10;3;0;https://towardsdatascience.com/regularization-part-1-db408819b20f?source=tag_archive---------20-----------------------;https://towardsdatascience.com/@akmaier?source=tag_archive---------20-----------------------
Flower Classification using Transfer Learning and CNN (Step-by-Step);NaN;1;MichaelChiaYin;Jovian;2020;7;1;deep-learning;6;6;0;https://medium.com/jovianml/flower-classification-using-transfer-learning-and-cnn-step-by-step-e16c7966305e?source=tag_archive---------21-----------------------;https://medium.com/@edsenmichaelcy?source=tag_archive---------21-----------------------
Neural Networks in Python;3 ways to get started with multi-layered perceptrons;1;Matt von Rohr;Python In Plain English;2020;7;1;deep-learning;8;43;0;https://medium.com/python-in-plain-english/neural-networks-in-python-3-ways-to-get-started-with-multi-layered-perceptrons-20c44e22ae05?source=tag_archive---------22-----------------------;https://medium.com/@mattvonrohr?source=tag_archive---------22-----------------------
Application of Transfer Learning to solve Real-World Problems in Deep Learning;NaN;1;Suraj Joshi;The Startup;2020;7;1;deep-learning;7;112;0;https://medium.com/swlh/application-of-transfer-learning-to-real-world-problems-91ba3d98f916?source=tag_archive---------23-----------------------;https://medium.com/@surajjoshi0123?source=tag_archive---------23-----------------------
Can Computers Understand Our Emotions?;PyTorch;1;Manish Kumar Shah;Jovian;2020;7;1;deep-learning;14;53;0;https://medium.com/jovianml/can-computers-understand-our-emotions-c296ddf5f23f?source=tag_archive---------24-----------------------;https://medium.com/@manishshah120?source=tag_archive---------24-----------------------
[]Deep learning Keras  Python Part1;;0;MiMiA Chiu;NaN;2020;7;1;deep-learning;8;1;0;https://medium.com/@mimiachiu/%E8%AE%80%E6%9B%B8%E7%AD%86%E8%A8%98-deep-learning-%E6%B7%B1%E5%BA%A6%E5%AD%B8%E7%BF%92%E5%BF%85%E8%AE%80-keras-%E5%A4%A7%E7%A5%9E%E5%B8%B6%E4%BD%A0%E7%94%A8-python-%E5%AF%A6%E4%BD%9Cpart1-e91b55ac197f?source=tag_archive---------25-----------------------;https://medium.com/@mimiachiu?source=tag_archive---------25-----------------------
Is the Data Analytics Era Coming to an End?;Can you recall, when the last time have you used text data;1;Manmohan Singh;Towards AI;2020;7;1;deep-learning;5;121;0;https://medium.com/towards-artificial-intelligence/is-the-data-analytics-era-coming-to-an-end-d6286951fdb0?source=tag_archive---------26-----------------------;https://medium.com/@Manmohan24nov?source=tag_archive---------26-----------------------
Generating (Mediocre) Pictures of Cars Using AI;NaN;1;Constantin Koch;The Startup;2020;7;1;deep-learning;15;129;0;https://medium.com/swlh/generating-mediocre-pictures-of-cars-using-ai-1e20f507c99b?source=tag_archive---------27-----------------------;https://medium.com/@constantin.koch2000?source=tag_archive---------27-----------------------
Image classification (American Sign language) using PyTorch;This is a part of course project conducted by jovian.ml;1;Sachin Som;Jovian;2020;7;1;deep-learning;9;6;0;https://medium.com/jovianml/image-classification-american-sign-language-using-pytorch-7bef9d7e8a25?source=tag_archive---------28-----------------------;https://medium.com/@sachinsom507?source=tag_archive---------28-----------------------
Using Julia to Do Whole Word Masking;Syntax almost as friendly as Python, while running up to 100x;1;Ceshine Lee;Veritable;2020;7;1;deep-learning;5;12;0;https://medium.com/the-artificial-impostor/using-julia-to-do-whole-word-masking-4be57c467b7c?source=tag_archive---------29-----------------------;https://medium.com/@ceshine?source=tag_archive---------29-----------------------
NaN;NaN;1;Andreas Maier;Towards Data Science;2020;7;1;deep-learning;7;1;0;https://towardsdatascience.com/activations-convolutions-and-pooling-part-4-5dd7f85aa9f7?source=tag_archive---------30-----------------------;https://towardsdatascience.com/@akmaier?source=tag_archive---------30-----------------------
