Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Lets Code Convolutional Neural Network in plain NumPy;Mysteries of Neural Networks;1;Piotr Skalski;Towards Data Science;2020;6;1;Neural Networks;10;824;0;https://towardsdatascience.com/lets-code-convolutional-neural-network-in-plain-numpy-ce48e732f5d5?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@piotr.skalski92?source=tag_archive---------0-----------------------
Using Skip Connections To Enhance Denoising Autoencoder Algorithms;Comparing the denoising;1;Metika Sikka;Towards Data Science;2020;6;1;Neural Networks;8;89;0;https://towardsdatascience.com/using-skip-connections-to-enhance-denoising-autoencoder-algorithms-849e049c0ac9?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@metika?source=tag_archive---------1-----------------------
Building a Simple Neural Network from Scratch;All you need to know about implementing a simple neural;1;Akarsh Saxena;Towards Data Science;2020;6;1;Neural Networks;8;118;0;https://towardsdatascience.com/building-a-simple-neural-network-from-scratch-a5c6b2eb0c34?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@akarsh.saxena?source=tag_archive---------2-----------------------
NaN;NaN;1;Dustin Johnson;Towards Data Science;2020;6;1;Neural Networks;7;134;0;https://towardsdatascience.com/accelerate-hyperparameter-tuning-217c95ca626e?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@thedustyengineer?source=tag_archive---------3-----------------------
This Entire Article Was Written by Open AIs GPT2;NaN;1;Limarc Ambalina;Becoming Human: Artificial Intelligence Magazine;2020;6;1;Neural Networks;7;257;0;https://becominghuman.ai/this-entire-article-was-written-by-open-ais-gpt2-adec829fe6bc?source=tag_archive---------4-----------------------;https://becominghuman.ai/@limarca?source=tag_archive---------4-----------------------
Klasifikasi Gestur Gunting Batu Kertas Menggunakan Convolutional Neural Network (CNN);NaN;1;Erris Fernandy;NaN;2020;6;1;Neural Networks;3;0;0;https://medium.com/@errisfernandy/klasifikasi-gestur-gunting-batu-kertas-menggunakan-convolutional-neural-network-cnn-771bed91628b?source=tag_archive---------5-----------------------;https://medium.com/@errisfernandy?source=tag_archive---------5-----------------------
Enderpearls or invis: BedvarAI;Today, I began my journey that I had been waiting for over the course of the last two days. Seeing as I;1;Pavan Pandurangi;NaN;2020;6;1;Neural Networks;4;102;0;https://medium.com/@pavan.pandurangi/enderpearls-or-invis-bedvarai-5076594b7d09?source=tag_archive---------6-----------------------;https://medium.com/@pavan.pandurangi?source=tag_archive---------6-----------------------
"Faster R-CNN TL;DR";There are many great blogs out there about Faster R-CNN, and the paper itself is not too difficult to read, even for;1;Aviad Moreshet;NaN;2020;6;1;Neural Networks;4;0;0;https://medium.com/@aviad10m/faster-r-cnn-tl-dr-7d202c2201d?source=tag_archive---------7-----------------------;https://medium.com/@aviad10m?source=tag_archive---------7-----------------------
This post tells how to choose the correct dimensions for weights and biases to compute Z for your;NaN;1;Harshit Gautam;NaN;2020;6;1;Neural Networks;2;48;0;https://medium.com/@hampi123hampi/this-post-tells-how-to-choose-the-correct-dimensions-for-weights-and-biases-to-compute-z-for-your-c97aab57e0f4?source=tag_archive---------8-----------------------;https://medium.com/@hampi123hampi?source=tag_archive---------8-----------------------
Approximation by Superpositions of a Sigmoidal Function, Math. Control Signals Systems (1989) 2:303314; G. Cybenko  1989 http://www.dartmouth.edu/~gvc/Cybenko_MCSS.pdf;0;Peratham Wiriyathammabhum;NaN;2020;6;1;Neural Networks;4;1;0;https://medium.com/@peratham/approximation-by-superpositions-of-a-sigmoidal-function-math-f28a5c5ccb98?source=tag_archive---------9-----------------------;https://medium.com/@peratham?source=tag_archive---------9-----------------------
