Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Lets Code Convolutional Neural Network in plain NumPy;Mysteries of Neural Networks;1;Piotr Skalski;Towards Data Science;2020;6;1;deep-learning;10;824;0;https://towardsdatascience.com/lets-code-convolutional-neural-network-in-plain-numpy-ce48e732f5d5?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@piotr.skalski92?source=tag_archive---------0-----------------------
Building a Text Classification model using BiLSTM;NaN;1;Pashupati Gupta;Analytics Vidhya;2020;6;1;deep-learning;9;89;0;https://medium.com/analytics-vidhya/building-a-text-classification-model-using-bilstm-c0548ace26f2?source=tag_archive---------1-----------------------;https://medium.com/@pashupatigupta1998?source=tag_archive---------1-----------------------
NaN;NaN;1;Jordi TORRES.AI;Towards Data Science;2020;6;1;deep-learning;16;11;0;https://towardsdatascience.com/deep-learning-with-pytorch-a93b09bdae96?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@torres-ai?source=tag_archive---------2-----------------------
Introduction to Deep Similarity Learning for sequences;The first part of a series of in-depth reviews;1;Thomas Di Martino;Towards Data Science;2020;6;1;deep-learning;6;38;0;https://towardsdatascience.com/introduction-to-deep-similarity-learning-for-sequences-89d9c26f8392?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@dimartinot?source=tag_archive---------3-----------------------
Using Skip Connections To Enhance Denoising Autoencoder Algorithms;Comparing the denoising;1;Metika Sikka;Towards Data Science;2020;6;1;deep-learning;8;89;0;https://towardsdatascience.com/using-skip-connections-to-enhance-denoising-autoencoder-algorithms-849e049c0ac9?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@metika?source=tag_archive---------4-----------------------
End-to-End Object Detection with Transformers;Human attention mechanism is obtained from intuition. It is a means for humans;1;Nabil MADALI;The Startup;2020;6;1;deep-learning;5;186;0;https://medium.com/swlh/end-to-end-object-detection-with-transformers-95710b5eff32?source=tag_archive---------5-----------------------;https://medium.com/@nabil.madali?source=tag_archive---------5-----------------------
Train your dog using TF-Agents;NaN;1;Kshitiz Rimal;Deep Learning Journal;2020;6;1;deep-learning;16;82;0;https://medium.com/deep-learning-journals/train-your-dog-using-tf-agents-fba297a85baa?source=tag_archive---------6-----------------------;https://medium.com/@kshitizrimal?source=tag_archive---------6-----------------------
Convolutional Neural Network Champions Part  1: LeNet-5;The multiple-part series on the most popular;1;Amir Nejad;Towards Data Science;2020;6;1;deep-learning;17;6;0;https://towardsdatascience.com/convolutional-neural-network-champions-part-1-lenet-5-7a8d6eb98df6?source=tag_archive---------7-----------------------;https://towardsdatascience.com/@amirnejad?source=tag_archive---------7-----------------------
DETR, Object detection with Transformer;"TL; DR";1;Neil Wu;LSC PSD;2020;6;1;deep-learning;3;33;0;https://medium.com/lsc-psd/detr-object-detection-with-transformer-a97104ea1723?source=tag_archive---------8-----------------------;https://medium.com/@neilctwu?source=tag_archive---------8-----------------------
FaceMask Detection using Tensorflow and OpenCV;Effective realtime facemask detection;1;Manas Acharya;Towards Data Science;2020;6;1;deep-learning;4;11;0;https://towardsdatascience.com/facemask-detection-using-tensorflow-and-opencv-824b69cad837?source=tag_archive---------9-----------------------;https://towardsdatascience.com/@manasbass.99?source=tag_archive---------9-----------------------
Stochastic Gradient Descent for machine learning clearly explained;Stochastic Gradient Descent is;1;Baptiste Monpezat;Towards Data Science;2020;6;1;deep-learning;7;131;0;https://towardsdatascience.com/stochastic-gradient-descent-for-machine-learning-clearly-explained-cadcc17d3d11?source=tag_archive---------10-----------------------;https://towardsdatascience.com/@baptiste.monpezat?source=tag_archive---------10-----------------------
Building a Simple Neural Network from Scratch;All you need to know about implementing a simple neural;1;Akarsh Saxena;Towards Data Science;2020;6;1;deep-learning;8;118;0;https://towardsdatascience.com/building-a-simple-neural-network-from-scratch-a5c6b2eb0c34?source=tag_archive---------11-----------------------;https://towardsdatascience.com/@akarsh.saxena?source=tag_archive---------11-----------------------
Document scanner and private data sharing;Change perspective of an imagetake a picture of a;1;Simeon Emanuilov;Towards Data Science;2020;6;1;deep-learning;11;54;0;https://towardsdatascience.com/document-scanner-and-private-data-sharing-2fb82b3f0fbb?source=tag_archive---------12-----------------------;https://towardsdatascience.com/@simeon.emanuilov?source=tag_archive---------12-----------------------
NaN;NaN;1;hrishabh digaari;Towards Data Science;2020;6;1;deep-learning;5;288;0;https://towardsdatascience.com/things-i-wish-i-had-known-how-to-build-a-machine-learning-web-app-without-rest-api-f6ead0d058a6?source=tag_archive---------13-----------------------;https://towardsdatascience.com/@hrishabhdigaari?source=tag_archive---------13-----------------------
Principios en Inteligencia Artificial (Parte 1);Este post es un resumen y anlisis del reporte Principled Artificial Intelligence: Mapping Consensus in Ethical and Rights-based Approaches to Principles for AI hecho por el centro de investigacin Berkman Klein Center for Internet & Society de;0;Michelle D az;AI Learners;2020;6;1;deep-learning;11;154;0;https://medium.com/ai-learners/principios-en-inteligencia-artificial-parte-1-ai-learners-3d68c2b051f3?source=tag_archive---------14-----------------------;https://medium.com/@michellediazvi?source=tag_archive---------14-----------------------
Deploy Deep Learning Model  Production Environment;NaN;1;Chalach Monkhontirapat;Equinox;2020;6;1;deep-learning;3;102;0;https://medium.com/equinox-blog/deploy-deep-learning-model-%E0%B8%9A%E0%B8%99-production-environment-75aa46bf4de?source=tag_archive---------15-----------------------;https://medium.com/@Chalach.mo?source=tag_archive---------15-----------------------
Private ML with Tensorflow privacy;Building your first privacy-preserving model with TF-Privacy;1;Fabiana Clemente;YData;2020;6;1;deep-learning;6;15;0;https://medium.com/ydata-ai/private-ml-with-tensorflow-privacy-9122f3340a9b?source=tag_archive---------16-----------------------;https://medium.com/@fabiana_clemente?source=tag_archive---------16-----------------------
Deep Learning in JavaScript (Part 2);Hand-drawn character recognition using TensorFlow.js;1;Rising Odegua;Heartbeat;2020;6;1;deep-learning;11;103;0;https://heartbeat.fritz.ai/deep-learning-in-javascript-part-2-a2823defd3d9?source=tag_archive---------17-----------------------;https://heartbeat.fritz.ai/@risingdeveloper?source=tag_archive---------17-----------------------
Derin renmeGiri;Derin renme, Makine renmesi(Machine Learning) konusundaki en popler balktr. Olduka kapsaml ve alt dallar;1;Engin UNAL;NaN;2020;6;1;deep-learning;9;73;0;https://medium.com/@enginunal/derin-%C3%B6%C4%9Frenme-giri%C5%9F-dad1a98241d0?source=tag_archive---------18-----------------------;https://medium.com/@enginunal?source=tag_archive---------18-----------------------
Machine LearningPyTorch;Explore Some PyTorch functions for tensor operations;1;Bharat Kabra;xyzeelearn;2020;6;1;deep-learning;5;108;0;https://medium.com/xyzeelearn/machine-learning-pytorch-590b09409236?source=tag_archive---------19-----------------------;https://medium.com/@bharat.kabra?source=tag_archive---------19-----------------------
Review On YOLOv1;YOLO stands for You Only Look Once. As the name says, network only looks the image once to detect multiple objects. The main;1;Arun Mohan;Data Driven Investor;2020;6;1;deep-learning;7;300;0;https://medium.com/datadriveninvestor/review-on-yolov1-3c85304b617d?source=tag_archive---------20-----------------------;https://medium.com/@arunm8489?source=tag_archive---------20-----------------------
