Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Build a Neural Network in Python (Multi-class Classification);This is a cheat sheet for me to copy the;1;Luca Chuang;Luca Chuang s BAPM notes;2020;10;1;Neural Networks;1;0;0;https://medium.com/luca-chuangs-bapm-notes/build-a-neural-network-in-python-multi-class-classification-e940f74bd899?source=tag_archive---------0-----------------------;https://medium.com/@lucachuang?source=tag_archive---------0-----------------------
How Our robot works?;Introduction;1;Netcoincapital Official;NaN;2020;10;1;Neural Networks;11;12;0;https://medium.com/@netcoincapital.company/how-our-robot-works-6efa63d5f627?source=tag_archive---------1-----------------------;https://medium.com/@netcoincapital.company?source=tag_archive---------1-----------------------
Build a Neural Network in Python (Binary Classification);This is a cheat sheet for me to copy the code;1;Luca Chuang;Luca Chuang s BAPM notes;2020;10;1;Neural Networks;1;0;0;https://medium.com/luca-chuangs-bapm-notes/build-a-neural-network-in-python-binary-classification-49596d7dcabf?source=tag_archive---------2-----------------------;https://medium.com/@lucachuang?source=tag_archive---------2-----------------------
Automation in Graphic Design using Neural networks;NaN;1;Roma Kosovichev;NaN;2020;10;1;Neural Networks;5;0;0;https://medium.com/@romandkos/automation-in-graphic-design-using-neural-networks-dea94a6942e9?source=tag_archive---------3-----------------------;https://medium.com/@romandkos?source=tag_archive---------3-----------------------
Getting Started with Neural Networks;A brief introduction to Artificial Neural Networks;1;Sanchit Gupta;NaN;2020;10;1;Neural Networks;4;0;0;https://medium.com/@gupta.sanchit/getting-started-with-neural-networks-9b19d91fc060?source=tag_archive---------4-----------------------;https://medium.com/@gupta.sanchit?source=tag_archive---------4-----------------------
LEARN NEURAL NETWORK EASIEST WAY.;Getting the easiest idea about the neural network is a tough thing for any beginners as it is a;1;milan bhadja;NaN;2020;10;1;Neural Networks;4;0;0;https://medium.com/@milanbhadja7932/neural-network-easiest-way-18fecf3bcc29?source=tag_archive---------5-----------------------;https://medium.com/@milanbhadja7932?source=tag_archive---------5-----------------------
Tiny Machine Learning: The Next AI Revolution;The bigger model is not always the better model;1;Matthew Stewart, PhD Researcher;Towards Data Science;2020;10;2;Neural Networks;16;2.2K;0;https://towardsdatascience.com/tiny-machine-learning-the-next-ai-revolution-495c26463868?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@matthew_stewart?source=tag_archive---------0-----------------------
Understanding Artificial Neural NetworksPerceptron to Multi-layered Feedforward Neural Network;NaN;1;Sanket Shinde;Towards AI;2020;10;2;Neural Networks;24;226;0;https://medium.com/towards-artificial-intelligence/understanding-artificial-neural-networks-perceptron-to-multi-layered-feedforward-neural-network-c6864b4a11b7?source=tag_archive---------1-----------------------;https://medium.com/@sanketrshinde?source=tag_archive---------1-----------------------
Deep Learning to Jump;By Maxime Bergeron & Ivan Sergienko, Riskfuel;1;Maxime Bergeron;Towards Data Science;2020;10;2;Neural Networks;6;99;0;https://towardsdatascience.com/deep-learning-to-jump-e507103ab8d3?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@bergeronmax?source=tag_archive---------2-----------------------
Microsofts HummingBird-ML: A library for accelerating traditional machine learning models;NaN;1;Harsh Patel;Becoming Human: Artificial Intelligence Magazine;2020;10;2;Neural Networks;3;89;0;https://becominghuman.ai/microsofts-hummingbird-ml-a-library-for-accelerating-traditional-machine-learning-models-8c12385f13fb?source=tag_archive---------3-----------------------;https://becominghuman.ai/@harsh__patel?source=tag_archive---------3-----------------------
MNIST in the browser;Deploying complex AI models to the browser (and beyond) is surprisingly easy.;1;Maurits Kaptein;Towards Data Science;2020;10;2;Neural Networks;4;44;0;https://towardsdatascience.com/mnist-in-the-browser-f03cc4f055a1?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@maurits-kaptein?source=tag_archive---------4-----------------------
Fill your world with colors: ChromaGANs;Learn about ChromaGANs and how to use them for colorizing;1;Harshanand B A;Towards Data Science;2020;10;2;Neural Networks;5;0;0;https://towardsdatascience.com/fill-your-world-with-colors-chromagans-6e916bbff9aa?source=tag_archive---------5-----------------------;https://towardsdatascience.com/@ashharsha1999?source=tag_archive---------5-----------------------
Zebra DetectorYour third end-to-end CNN in 5 minutes;Third CNN?;1;Vidisha Jitani;Towards Data Science;2020;10;2;Neural Networks;7;63;0;https://towardsdatascience.com/zebra-detector-your-third-end-to-end-cnn-in-5-minutes-3ffea91d5566?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@vidishajitani25?source=tag_archive---------6-----------------------
  .  2. SDR;     ;1;Osaulenko V.M.;NaN;2020;10;2;Neural Networks;8;12;0;https://medium.com/@osaulenko-vm/info-coding-sdr-8995a8a260fe?source=tag_archive---------7-----------------------;https://medium.com/@osaulenko-vm?source=tag_archive---------7-----------------------
Generating lyrics with variational autoencoder and multi-modal artist embeddings;NaN;1;Jae Duk Seo;NaN;2020;10;2;Neural Networks;2;3;0;https://medium.com/@SeoJaeDuk/generating-lyrics-with-variational-autoencoder-and-multi-modal-artist-embeddings-528821afad4e?source=tag_archive---------8-----------------------;https://medium.com/@SeoJaeDuk?source=tag_archive---------8-----------------------
Building a model that detects engine malfunction by sound;NaN;1;Anatoly Levchik;NaN;2020;10;2;Neural Networks;6;201;0;https://medium.com/@endight/building-a-model-that-detects-engine-malfunction-by-sound-8102bb819cd3?source=tag_archive---------9-----------------------;https://medium.com/@endight?source=tag_archive---------9-----------------------
Easy-Peasy Neural Networks;I was looking through the window ,enjoying the sight of a pup and a kitty playing together. Suddenly a thought struck me-Why is it easy to distinguish between a cat and a dog? Both are furry animals with four legs and many other shared traits. When young we are told which is which;0;Aishwaryatandon;NaN;2020;10;2;Neural Networks;3;3;0;https://medium.com/@aishwaryatandon97/easy-peasy-neural-networks-912ec742784f?source=tag_archive---------10-----------------------;https://medium.com/@aishwaryatandon97?source=tag_archive---------10-----------------------
Neural Networks - Demystified;What is this buzzword and all you need to know about it;1;Pratyaksh Jain;Inheaden;2020;10;2;Neural Networks;6;325;0;https://medium.com/inheaden/neural-networks-demystified-ce606051bf13?source=tag_archive---------11-----------------------;https://medium.com/@pratyaksh.jain12?source=tag_archive---------11-----------------------
Homunculus;This model shows what a mans body would look like if each part grew in proportion to;1;ALibrarianNamedSpider;NaN;2020;10;2;Neural Networks;1;0;0;https://medium.com/@alibrariannamedspider/homunculus-51d7ff451401?source=tag_archive---------12-----------------------;https://medium.com/@alibrariannamedspider?source=tag_archive---------12-----------------------
Understanding Embedding Layer in Keras;In deep learning, embedding layer sounds like an enigma until you get the hold of it. Since embedding layer is an essential part of neural networks, it is important to understand the working of it. In this article, I will try to explain what is embedding layer;0;sawan saxena;Analytics Vidhya;2020;10;3;Neural Networks;6;13;0;https://medium.com/analytics-vidhya/understanding-embedding-layer-in-keras-bbe3ff1327ce?source=tag_archive---------0-----------------------;https://medium.com/@sawan-jecrc?source=tag_archive---------0-----------------------
Object Detection With Deep Learning: RCNN, Anchors, Non-Maximum-Suppression;NaN;1;Uri Almog;The Startup;2020;10;3;Neural Networks;10;70;0;https://medium.com/swlh/object-detection-with-deep-learning-rcnn-anchors-non-maximum-suppression-ce5a83c7c62b?source=tag_archive---------1-----------------------;https://medium.com/@urialmog?source=tag_archive---------1-----------------------
