Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Autoencoders: Overview of Research and Applications;NaN;1;Branislav Holl nder;Towards Data Science;2020;10;1;deep-learning;10;129;0;https://towardsdatascience.com/autoencoders-overview-of-research-and-applications-86135f7c0d35?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@branislav.hollander?source=tag_archive---------0-----------------------
How to predict an image with Keras?;What is in the picture?;1;Trung Anh Dang;Towards Data Science;2020;10;1;deep-learning;3;846;0;https://towardsdatascience.com/how-to-predict-an-image-with-keras-ca97d9cd4817?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@dangtrunganh?source=tag_archive---------1-----------------------
Generating Image Segmentation MasksThe Easy Way;in under 5 Minutes;1;Abhiroop Talasila;Towards Data Science;2020;10;1;deep-learning;5;68;0;https://towardsdatascience.com/generating-image-segmentation-masks-the-easy-way-dd4d3656dbd1?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@abhiroop.talasila?source=tag_archive---------2-----------------------
Deep Learning Projects with fastaiFrom Model Training to Deployment;A getting started guide to;1;Harshit Tyagi;Towards Data Science;2020;10;1;deep-learning;10;500;0;https://towardsdatascience.com/deep-learning-projects-with-fastai-from-model-training-to-deployment-2be3135bd757?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@harshit-tyagi?source=tag_archive---------3-----------------------
YOLOV4 Partie 1:  la pointe de la dtection dobjet.;NaN;1;Maxime Carrere;Scalian;2020;10;1;deep-learning;8;7;0;https://medium.com/scalian/comment-fonctionne-yolov4-la-vitesse-et-la-pr%C3%A9cision-maximale-en-d%C3%A9tection-dobjet-43724ab8786?source=tag_archive---------4-----------------------;https://medium.com/@maxime.carrere?source=tag_archive---------4-----------------------
Modeling & Deploying Object Detection Based Recommender to the Web;Deploy Your Object Detection Based;1;Pranjal Saxena;Heartbeat;2020;10;1;deep-learning;7;97;0;https://heartbeat.fritz.ai/modeling-deploying-object-detection-based-recommender-to-the-web-2bf0a35acdc4?source=tag_archive---------5-----------------------;https://heartbeat.fritz.ai/@pranjalai?source=tag_archive---------5-----------------------
5 Great Deep learning projects for beginners;Interesting ideas that help you master the subject;1;Chandrasekhar Gundluru;Scavs.ai;2020;10;1;deep-learning;4;24;0;https://medium.com/scavs-ai/5-great-deep-learning-projects-for-beginners-93115027788?source=tag_archive---------6-----------------------;https://medium.com/@chandrasekhargundluru?source=tag_archive---------6-----------------------
Comparing GPU performance for Deep Learning between Linux, and Windows.;Does it matter?;1;Vicky Parmar;Analytics Vidhya;2020;10;1;deep-learning;5;2;0;https://medium.com/analytics-vidhya/comparing-gpu-performance-for-deep-learning-between-pop-os-ubuntu-and-windows-69aa3973cc1f?source=tag_archive---------7-----------------------;https://medium.com/@parmarV?source=tag_archive---------7-----------------------
Convolutional Neural NetworksPart 1: Edge Detection;NaN;1;Brighton Nkomo;The Startup;2020;10;1;deep-learning;8;52;0;https://medium.com/swlh/convolutional-neural-networks-22764af1c42a?source=tag_archive---------8-----------------------;https://medium.com/@brightonnkomo?source=tag_archive---------8-----------------------
What are Progressive Neural Networks?;DeepMind research to imitate the progressive nature of human;1;Jesus Rodriguez;DataSeries;2020;10;1;deep-learning;5;141;0;https://medium.com/dataseries/what-are-progressive-neural-networks-db53598beaba?source=tag_archive---------9-----------------------;https://medium.com/@jrodthoughts?source=tag_archive---------9-----------------------
Complete Introduction About A Career Path In Al, ML, Dl, And DS;NaN;1;Arslan Ali;NaN;2020;10;1;deep-learning;19;16;0;https://medium.com/@arslanali4343/complete-introduction-about-a-career-path-in-al-ml-dl-and-ds-7508d1adaafc?source=tag_archive---------10-----------------------;https://medium.com/@arslanali4343?source=tag_archive---------10-----------------------
State of AI Report 2020;The State of AI Report analyses the most interesting developments in AI;1;Nathan Benaich;NaN;2020;10;1;deep-learning;3;57;0;https://medium.com/@NathanBenaich/state-of-ai-report-2020-a97bbf173d07?source=tag_archive---------11-----------------------;https://medium.com/@NathanBenaich?source=tag_archive---------11-----------------------
How to Choose the Right Number of Clusters in the K-Means Algorithm?;What is;1;Manik Soni;The Startup;2020;10;1;deep-learning;4;52;0;https://medium.com/swlh/how-to-choose-the-right-number-of-clusters-in-the-k-means-algorithm-9160c57ec760?source=tag_archive---------12-----------------------;https://medium.com/@maniksonituts?source=tag_archive---------12-----------------------
NaN;What happens when computers know;1;Rob Brooks;Towards Data Science;2020;10;1;deep-learning;8;55;0;https://towardsdatascience.com/deep-learning-and-the-end-of-social-science-bcb73100b47a?source=tag_archive---------13-----------------------;https://towardsdatascience.com/@brooks_rob?source=tag_archive---------13-----------------------
NaN;Train your models with GPU;1;NVS Yashwanth;Towards Data Science;2020;10;1;deep-learning;10;10;0;https://towardsdatascience.com/what-is-amazon-ec2-and-how-to-use-it-2f621210cf4a?source=tag_archive---------14-----------------------;https://towardsdatascience.com/@nvsyashwanth?source=tag_archive---------14-----------------------
Activation Functions In Neural Network;In this blog we will learn about the activation function which are most widely used in Deep;1;Gaurav Rajpal;Analytics Vidhya;2020;10;1;deep-learning;11;651;0;https://medium.com/analytics-vidhya/activation-functions-in-neural-network-55d1afb5397a?source=tag_archive---------15-----------------------;https://medium.com/@gauravrajpal1994?source=tag_archive---------15-----------------------
Metagenomics gene prediction using NLP;CNN+ embedding layer for gene prediction in metagenomics reads.;1;Elfermi Rachid;Analytics Vidhya;2020;10;1;deep-learning;4;6;0;https://medium.com/analytics-vidhya/metagenomics-gene-prediction-using-nlp-7d843b67ef58?source=tag_archive---------16-----------------------;https://medium.com/@elferachid?source=tag_archive---------16-----------------------
NaN;NaN;1;Olga Petrova;Towards Data Science;2020;10;1;deep-learning;6;186;0;https://towardsdatascience.com/active-and-semi-supervised-machine-learning-sep-14-25-93f19ff60fb1?source=tag_archive---------17-----------------------;https://towardsdatascience.com/@olgapetrova_92798?source=tag_archive---------17-----------------------
