Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Now AI Can Turn Your Brain Waves into Text;Brain-machine interfaces have come a long way in the last;1;Sam Brinson;Lotus Fruit;2020;4;1;Artificial-Intelligence;3;141;0;https://medium.com/lotus-fruit/now-ai-can-turn-your-brain-waves-into-text-c89cd222c7d4?source=tag_archive---------16-----------------------;https://medium.com/@smbrinson?source=tag_archive---------16-----------------------
Convolutions from scratch - conv2d, transpose convolution, group convolution, depth-wise convolution;NaN;1;Raktim Bora;NaN;2020;4;1;Artificial-Intelligence;6;17;0;https://medium.com/@reachraktim/convolutions-from-scratch-conv2d-transpose-convolution-group-convolution-depth-wise-a917f334c59c?source=tag_archive---------17-----------------------;https://medium.com/@reachraktim?source=tag_archive---------17-----------------------
How to Start a Machine Learning Project in a Company;NaN;1;ODSC Open Data Science;NaN;2020;4;1;Artificial-Intelligence;5;12;0;https://medium.com/@ODSC/how-to-start-a-machine-learning-project-in-a-company-12af6981ec52?source=tag_archive---------18-----------------------;https://medium.com/@ODSC?source=tag_archive---------18-----------------------
NEW COURSE: Machine Learning and Artificial Intelligence Using Swift;NaN;1;Mohammad Azam;NaN;2020;4;1;Artificial-Intelligence;2;13;0;https://medium.com/@azamsharp/new-course-machine-learning-and-artificial-intelligence-using-swift-f2f21e1dc602?source=tag_archive---------19-----------------------;https://medium.com/@azamsharp?source=tag_archive---------19-----------------------
Does Deep Learning always have to Reinvent the Wheel?;NaN;1;Andreas Maier;Towards Data Science;2020;4;1;Artificial-Intelligence;5;3;0;https://towardsdatascience.com/does-deep-learning-always-have-to-reinvent-the-wheel-2c526018c5c5?source=tag_archive---------20-----------------------;https://towardsdatascience.com/@akmaier?source=tag_archive---------20-----------------------
CS5041AI;;1;Alice Yang;NaN;2020;4;1;Artificial-Intelligence;4;80;0;https://medium.com/@aliceinsiliconwonderland/%E6%84%9A%E4%BA%BA%E7%AF%80%E9%A9%9A%E5%96%9C-%E5%93%88%E4%BD%9B%E5%A4%A7%E5%AD%B8%E6%9C%80-%E7%8B%82-%E7%9A%84%E7%A8%8B%E5%BC%8F%E8%AA%B2cs50%E5%B0%87%E5%9C%A84%E6%9C%881%E8%99%9F%E6%8E%A8%E5%87%BAai%E8%AA%B2%E7%A8%8B-e8558a708745?source=tag_archive---------21-----------------------;https://medium.com/@aliceinsiliconwonderland?source=tag_archive---------21-----------------------
CORD-19 Data Challenge: Baby Steps in the Right Direction;NaN;1;Rens ter Weijde;NaN;2020;4;1;Artificial-Intelligence;3;31;0;https://medium.com/@rens_ter_weijde/cord-19-data-challenge-baby-steps-in-the-right-direction-77a2ac48fd54?source=tag_archive---------22-----------------------;https://medium.com/@rens_ter_weijde?source=tag_archive---------22-----------------------
Rana el Kaliouby decodes her memoir Girl Decoded;Learn how she got out of her own way, and why she;1;Steffi Wu;All Raise;2020;4;1;Artificial-Intelligence;10;11;0;https://medium.com/allraise/rana-el-kaliouby-decodes-her-memoir-girl-decoded-3d4ef8f2cc06?source=tag_archive---------23-----------------------;https://medium.com/@steffiwu?source=tag_archive---------23-----------------------
Hyper-parameters tuning practices: learning rate, batch size, momentum, and weight decay.;Tuning the hyper-parameters of a deep learning (DL) model by grid search or random search is;0;Sheng Fang;Analytics Vidhya;2020;4;1;Artificial-Intelligence;3;0;0;https://medium.com/analytics-vidhya/hyper-parameters-tuning-practices-learning-rate-batch-size-momentum-and-weight-decay-4b30f3c19ae8?source=tag_archive---------24-----------------------;https://medium.com/@shengfang?source=tag_archive---------24-----------------------
Knowledge Graph Embeddings;In the previous stories, we introduced Introduction to Graph Embeddings, Random Walk in Node Embeddings, 4 Graph;1;Edward Ma;Towards AI;2020;4;1;Artificial-Intelligence;2;159;0;https://medium.com/towards-artificial-intelligence/knowledge-graph-embeddings-dc9251bffa80?source=tag_archive---------25-----------------------;https://medium.com/@makcedward?source=tag_archive---------25-----------------------
Vespa.ai and the CORD-19 public API;A taste of what you can do with Vespa;1;Thiago G. Martins;Towards Data Science;2020;4;1;Artificial-Intelligence;4;88;0;https://towardsdatascience.com/vespa-ai-and-the-cord-19-public-api-a714b942172f?source=tag_archive---------26-----------------------;https://towardsdatascience.com/@tgmstat?source=tag_archive---------26-----------------------
Neural Style Transfer (AI in art) with Keras and TF2;NaN;1;Anand;Data Driven Investor;2020;4;1;Artificial-Intelligence;6;368;0;https://medium.com/datadriveninvestor/neural-style-transfer-ai-in-art-with-keras-and-tf2-34392aeaeb39?source=tag_archive---------27-----------------------;https://medium.com/@anand0427?source=tag_archive---------27-----------------------
How AI Is Helping Us With The Coronavirus Pandemic;NaN;1;Abacus.AI;Abacus.AI BlogFormerly RealityEngines.AI);2020;4;1;Artificial-Intelligence;8;61;0;https://medium.com/abacus-ai/how-ai-is-helping-us-with-the-coronavirus-pandemic-d3c555209323?source=tag_archive---------28-----------------------;https://medium.com/@realityenginesai?source=tag_archive---------28-----------------------
VAR in Football: A Controversial Technology or Advantageous Asset?;NaN;1;Midfielder's Blog;NaN;2020;4;1;Artificial-Intelligence;5;0;0;https://medium.com/@midfieldersblog/var-in-football-a-controversial-technology-or-advantageous-asset-49bb479c4230?source=tag_archive---------29-----------------------;https://medium.com/@midfieldersblog?source=tag_archive---------29-----------------------
The augmentation of user experience design through artificial intelligence;NaN;1;Evert Martin;UX Planet;2020;4;1;Artificial-Intelligence;4;258;0;https://uxplanet.org/the-augmentation-of-user-experience-design-through-artificial-intelligence-aa0a26c80d4e?source=tag_archive---------30-----------------------;https://uxplanet.org/@evertmartin?source=tag_archive---------30-----------------------
Twitter Airline Tweet Sentiment Analysis, without writing a single line of code!;NaN;1;Aasaan.ai;NaN;2020;4;1;Artificial-Intelligence;4;12;0;https://medium.com/@navneet.nmk/twitter-airline-tweet-sentiment-analysis-without-writing-a-single-line-of-code-428724aa92e2?source=tag_archive---------31-----------------------;https://medium.com/@navneet.nmk?source=tag_archive---------31-----------------------
INVESTING IN A.I. : ARE WE PUTTING THE CART BEHIND THE HORSE?;NaN;1;Arjan van den Born;NaN;2020;4;1;Artificial-Intelligence;9;1;0;https://medium.com/@avandenborn/investing-in-a-i-are-we-putting-the-cart-behind-the-horse-cbc7efc3cd51?source=tag_archive---------32-----------------------;https://medium.com/@avandenborn?source=tag_archive---------32-----------------------
La idea ms importante en Estadstica;Traducido por Ale Koretzky del original por Cassie Kozyrkov. (Editado por Carlos Secada);1;Cassie Kozyrkov;NaN;2020;4;1;Artificial-Intelligence;5;3;0;https://medium.com/@kozyrk/la-idea-m%C3%A1s-importante-en-estad%C3%ADstica-b526ab5c1718?source=tag_archive---------33-----------------------;https://medium.com/@kozyrk?source=tag_archive---------33-----------------------
Recovering the original image from the image having noise using KNN(MNIST handwritten digit classification dataset);NaN;1;Akshat Dubey;Nerd For Tech;2020;4;1;Artificial-Intelligence;3;112;0;https://medium.com/nerd-for-tech/recovering-the-original-image-from-the-image-having-noise-using-knn-mnist-handwritten-digit-530edf39587e?source=tag_archive---------34-----------------------;https://medium.com/@dubeyakshat07?source=tag_archive---------34-----------------------
This shape-shifting soft robot can perform multiple functions;Scientists at two universities have come;1;Faisal Khan;Technicity;2020;4;1;Artificial-Intelligence;3;105;0;https://medium.com/technicity/this-shape-shifting-soft-robot-can-perform-multiple-functions-1854c93a78a3?source=tag_archive---------35-----------------------;https://medium.com/@khanfk?source=tag_archive---------35-----------------------
How To Convince Your Leadership To Deploy Enterprise Chatbots;NaN;1;Gina Shaw;Chatbots Life;2020;4;1;Artificial-Intelligence;6;54;0;https://chatbotslife.com/how-to-convince-your-leadership-to-deploy-enterprise-chatbots-12bfa0489548?source=tag_archive---------36-----------------------;https://chatbotslife.com/@GinaShaw?source=tag_archive---------36-----------------------
Artificial Intelligence, Hardware and the Climate Crisis;The Connection Between the Software and the;1;Alex Moltzau ;NaN;2020;4;1;Artificial-Intelligence;6;55;0;https://medium.com/@alexmoltzau/artificial-intelligence-hardware-and-the-climate-crisis-97537e43e5d6?source=tag_archive---------37-----------------------;https://medium.com/@alexmoltzau?source=tag_archive---------37-----------------------
Opening the algorithms black box and understand its outputs;NaN;1;Amine Saboni;NaN;2020;4;1;Artificial-Intelligence;12;12;0;https://medium.com/@asaboni/opening-the-algorithms-black-box-and-understand-its-outputs-e2363b0a887c?source=tag_archive---------38-----------------------;https://medium.com/@asaboni?source=tag_archive---------38-----------------------
How Data Clinic is Building Open Source Tooling to Support Mission-Driven Organizations;NaN;1;ODSC Open Data Science;NaN;2020;4;1;Artificial-Intelligence;4;5;0;https://medium.com/@ODSC/how-data-clinic-is-building-open-source-tooling-to-support-mission-driven-organizations-2794253b7fe6?source=tag_archive---------39-----------------------;https://medium.com/@ODSC?source=tag_archive---------39-----------------------
Artificial Intelligence: buzz words and quick definitions;NaN;1;Gigi Kenneth;NaN;2020;4;1;Artificial-Intelligence;4;7;0;https://medium.com/@bluegenes/artificial-intelligence-buzz-words-and-quick-definitions-12ee9f745a9d?source=tag_archive---------40-----------------------;https://medium.com/@bluegenes?source=tag_archive---------40-----------------------
Dataset sources for DataScience Lovers;Hi Friends ! Data is the new oil flowing freely, continuously. We need to build a dam to store it and use it for modelling using ML algorithm. Here are some of the sources for Datasets :-;0;Nishant Kumar;NaN;2020;4;1;Artificial-Intelligence;1;5;0;https://medium.com/@nishu61988/dataset-sources-for-datascience-lovers-7484b3f78a8f?source=tag_archive---------41-----------------------;https://medium.com/@nishu61988?source=tag_archive---------41-----------------------
How Data Science is Driving Digital Transformation Now;By Giuliano Liguorioriginally published at;1;Giuliano Liguori;NaN;2020;4;1;Artificial-Intelligence;7;0;0;https://medium.com/@ing.gliguori/how-data-science-is-driving-digital-transformation-now-59f9ea1c3793?source=tag_archive---------42-----------------------;https://medium.com/@ing.gliguori?source=tag_archive---------42-----------------------
Intro to Deep Learning a broader family of machine learning.;The very beginning of the deep learning;1;Joel Hanson;Analytics Vidhya;2020;4;1;Artificial-Intelligence;7;0;0;https://medium.com/analytics-vidhya/intro-to-deep-learning-dc95bd892802?source=tag_archive---------43-----------------------;https://medium.com/@Joelhanson25?source=tag_archive---------43-----------------------
10 Artificial Intelligence Trends in 2020;Artificial Intelligence or also known as AI, was invented decades ago. Although people;1;Mentionlytics;NaN;2020;4;1;Artificial-Intelligence;7;0;0;https://medium.com/@mentionlytics/10-artificial-intelligence-trends-in-2020-50a5da3e99f5?source=tag_archive---------44-----------------------;https://medium.com/@mentionlytics?source=tag_archive---------44-----------------------
Game of Named EntitiesPart 2;Ola amigos! Hope this post finds you healthy, happy and quarantined safely at home. It has been a while;1;Varsha Ramesh;Analytics Vidhya;2020;4;1;Artificial-Intelligence;3;11;0;https://medium.com/analytics-vidhya/game-of-named-entities-part-2-4c540fabbbbc?source=tag_archive---------45-----------------------;https://medium.com/@varamesh?source=tag_archive---------45-----------------------
Seeing the future: Knowing more about A.I. Ambassador;NaN;1;Asiabots Limited;AI In Plain English;2020;4;1;Artificial-Intelligence;3;0;0;https://medium.com/ai-in-plain-english/story-of-ai-ambassador-eng-7aca3e07839b?source=tag_archive---------46-----------------------;https://medium.com/@asiabots?source=tag_archive---------46-----------------------
What Artificial Intelligence Can Do!;Robots, sentient computers, human vs machines. This is what fears most people when they think;1;Akitav Tewari;NaN;2020;4;1;Artificial-Intelligence;3;2;0;https://medium.com/@akitav.k.tewari/what-artificial-intelligence-can-do-8e37d1225ae5?source=tag_archive---------47-----------------------;https://medium.com/@akitav.k.tewari?source=tag_archive---------47-----------------------
How to use AI in Business Communications;There is a common misconception that the future of business lies in Artificial;1;Tizbi, Inc.;NaN;2020;4;1;Artificial-Intelligence;6;0;0;https://medium.com/@tizbi/how-to-use-ai-in-business-communications-d94cb8c75a85?source=tag_archive---------48-----------------------;https://medium.com/@tizbi?source=tag_archive---------48-----------------------
Automated Pathology in a Time of Medical Overload;NaN;1;Jack McDonald;Data Driven Investor;2020;4;1;Artificial-Intelligence;4;122;0;https://medium.com/datadriveninvestor/automated-pathology-in-a-time-of-medical-overload-9aa64d747f08?source=tag_archive---------49-----------------------;https://medium.com/@jackmcd2004?source=tag_archive---------49-----------------------
AI and plant biotech could produce sustainable omega-3 oils;NaN;1;Rupesh Paudyal;TalkPlant;2020;4;1;Artificial-Intelligence;4;0;0;https://medium.com/talkplant/ai-and-plant-biotech-could-produce-sustainable-omega-3-oils-3ced6175fdd9?source=tag_archive---------50-----------------------;https://medium.com/@talkplant?source=tag_archive---------50-----------------------
Machine Learning in Procurement | The Wave Of Future |Towards Change;NaN;1;Mr. Viraj Shelar;Data Driven Investor;2020;4;1;Artificial-Intelligence;7;79;0;https://medium.com/datadriveninvestor/machine-learning-in-procurement-the-wave-of-future-towards-change-4b1cb136868e?source=tag_archive---------51-----------------------;https://medium.com/@viraj-shelar?source=tag_archive---------51-----------------------
Fnf Stufen des Autonomen Fahrens und warum Tesla den Wettlauf gewinnen wird;NaN;1;Stefan Preusler;NaN;2020;4;1;Artificial-Intelligence;4;0;0;https://medium.com/@stefan.preusler/f%C3%BCnf-stufen-des-autonomen-fahrens-und-warum-tesla-den-wettlauf-gewinnen-wird-4ff6e912607b?source=tag_archive---------52-----------------------;https://medium.com/@stefan.preusler?source=tag_archive---------52-----------------------
Technology in the Time of COVID-19An Overview;NaN;1;Shareem Thahir;Data Driven Investor;2020;4;1;Artificial-Intelligence;2;101;0;https://medium.com/datadriveninvestor/technology-in-the-time-of-covid-19-an-overview-f003f38f92ec?source=tag_archive---------53-----------------------;https://medium.com/@ShareemT?source=tag_archive---------53-----------------------
Bertelsmann-Udacity Technology Scholarship;On the evening of 17th of March 2020, I received a congratulatory email that I got;1;Gigi Kenneth;NaN;2020;4;1;Artificial-Intelligence;2;9;0;https://medium.com/@bluegenes/bertelsmann-udacity-technology-scholarship-4d6fd46f594f?source=tag_archive---------54-----------------------;https://medium.com/@bluegenes?source=tag_archive---------54-----------------------
Create Your Own Deep Fake;Its Just a task of image processing under shade of computer vision using deep learning models to create fake;1;Mintoadil;NaN;2020;4;1;Artificial-Intelligence;3;0;0;https://medium.com/@mintoadil/create-your-own-deep-fake-7d6e66a23559?source=tag_archive---------55-----------------------;https://medium.com/@mintoadil?source=tag_archive---------55-----------------------
AI Saturdays Port Harcourt;NaN;1;Gigi Kenneth;NaN;2020;4;1;Artificial-Intelligence;2;0;0;https://medium.com/@bluegenes/ai-saturdays-port-harcourt-1b6be26f6812?source=tag_archive---------56-----------------------;https://medium.com/@bluegenes?source=tag_archive---------56-----------------------
Artificial Intelligence: Can it Help in the COVID-19 Crisis? Part 3;Evaluates the capabilities of;1;Kaizen Analytix;Kaizen Analytix;2020;4;1;Artificial-Intelligence;6;10;0;https://medium.com/kaizen-analytix/artificial-intelligence-can-it-help-in-the-covid-19-crisis-part-3-b7ba03e5c5db?source=tag_archive---------57-----------------------;https://medium.com/@kaizenanalytix?source=tag_archive---------57-----------------------
Introduccin al aprendizaje profundo (Deep Learning);NaN;1;Sebasti n Gerard Aguilar Kleimann;Data Science Street;2020;4;1;Artificial-Intelligence;3;0;0;https://medium.com/estudio-de-datos/introducci%C3%B3n-al-aprendizaje-profundo-deep-learning-b9e1c9981988?source=tag_archive---------58-----------------------;https://medium.com/@sgerardak?source=tag_archive---------58-----------------------
The Major Ways Augmented Analytics Has Improved Education;NaN;1;Bailey_Kubit;Kubit;2020;4;1;Artificial-Intelligence;3;0;0;https://medium.com/kubit/the-major-ways-augmented-analytics-has-improved-education-17387557364e?source=tag_archive---------59-----------------------;https://medium.com/@bailey.liu?source=tag_archive---------59-----------------------
The Future does not Arrive Suddenly: Why we Need Visioners;NaN;1;Rafael E. Rinc n-Urdaneta Z.;NaN;2020;4;1;Artificial-Intelligence;4;0;0;https://medium.com/@rrinconuz/the-future-does-not-arrive-suddenly-why-we-need-visioners-849615a31b?source=tag_archive---------60-----------------------;https://medium.com/@rrinconuz?source=tag_archive---------60-----------------------
If we want AI to help local governments, we need a national plan;Local governments share many of the;1;CMU s Block Center for Technology and Society;NaN;2020;4;1;Artificial-Intelligence;4;0;0;https://medium.com/@CMUBlockCenter/if-we-want-ai-to-help-local-governments-we-need-a-national-plan-8f7eb472103?source=tag_archive---------61-----------------------;https://medium.com/@CMUBlockCenter?source=tag_archive---------61-----------------------
Reflection: Deep learning with R-Ch1;## Part1-Ch1 What is deep learning?;1;imflorachen;NaN;2020;4;1;Artificial-Intelligence;10;0;0;https://medium.com/@yiruchen1993/reflection-deep-learning-with-r-ch1-919cc7550dd4?source=tag_archive---------62-----------------------;https://medium.com/@yiruchen1993?source=tag_archive---------62-----------------------
;NaN;1;Asiabots Limited;NaN;2020;4;1;Artificial-Intelligence;4;0;0;https://medium.com/@asiabots/story-of-ai-ambassador-chi-b8f686fb6054?source=tag_archive---------63-----------------------;https://medium.com/@asiabots?source=tag_archive---------63-----------------------
How to Leverage High Performance Computing (HPC) for AI;NaN;1;Max Savonin;KeenEthics Blog;2020;4;1;Artificial-Intelligence;6;46;0;https://medium.com/keenethics-blog/how-to-leverage-high-performance-computing-hpc-for-ai-12f18867aec5?source=tag_archive---------64-----------------------;https://medium.com/@maxsavonin?source=tag_archive---------64-----------------------
Charm and Magic of Unsupervised Learning;Since time immemorial, it is believed that humans learn through supervised learning where;1;Sudeep Mathur;NaN;2020;4;1;Artificial-Intelligence;6;0;0;https://medium.com/@sudeepmathur/charm-and-magic-of-unsupervised-learning-897a0b7cf8fd?source=tag_archive---------65-----------------------;https://medium.com/@sudeepmathur?source=tag_archive---------65-----------------------
Algorithm helps detect heart abnormalities;Researchers are using artificial intelligence to detect;1;Stanford Medicine;Scope Stanford Medicine;2020;4;1;Artificial-Intelligence;2;0;0;https://medium.com/scope-stanford-medicine/algorithm-helps-detect-heart-abnormalities-66cffa4bac88?source=tag_archive---------66-----------------------;https://medium.com/@stanfordmedicine?source=tag_archive---------66-----------------------
What is Artificial Intelligence? Scope and Career Opportunities;NaN;1;Priyanka Srivastava;NaN;2020;4;1;Artificial-Intelligence;6;0;0;https://medium.com/@priyankablogger/what-is-artificial-intelligence-scope-and-career-opportunities-4b9a07657d64?source=tag_archive---------67-----------------------;https://medium.com/@priyankablogger?source=tag_archive---------67-----------------------
Simplifying Machine Learning with AWS Sagemaker;NaN;1;Oodles AI;NaN;2020;4;1;Artificial-Intelligence;2;0;0;https://medium.com/@Oodles_ai/simplifying-machine-learning-with-aws-sagemaker-e0262e4beeec?source=tag_archive---------68-----------------------;https://medium.com/@Oodles_ai?source=tag_archive---------68-----------------------
Did you know 6 out of 10 people say they could benefit from AR?;NaN;1;Dynamic Digital;NaN;2020;4;1;Artificial-Intelligence;2;0;0;https://medium.com/@dynamicdigital/did-you-know-6-out-of-10-people-say-they-could-benefit-from-ar-ddc143dead43?source=tag_archive---------69-----------------------;https://medium.com/@dynamicdigital?source=tag_archive---------69-----------------------
Luddites and Skip Connections;I want to make a quick analogy between a living a low-tech lifestyle and recent advances in artificial;1;Michael Carey;NaN;2020;4;1;Artificial-Intelligence;3;0;0;https://medium.com/@mcarey/luddites-and-skip-connections-64ff8b1e0683?source=tag_archive---------70-----------------------;https://medium.com/@mcarey?source=tag_archive---------70-----------------------
Deep learning vs machine learning: which one to use and when;NaN;1;MassMedia Group Software development services;NaN;2020;4;1;Artificial-Intelligence;1;0;0;https://medium.com/@massmediagroup/deep-learning-vs-machine-learning-which-one-to-use-and-when-d8306e15cf15?source=tag_archive---------71-----------------------;https://medium.com/@massmediagroup?source=tag_archive---------71-----------------------
Now Artificial Intelligence Can Convert Brain Thoughts into Text;NaN;1;Oniverse;The Hacker Noon;2020;4;1;Artificial-Intelligence;2;0;0;https://medium.com/thn/now-artificial-intelligence-can-convert-brain-thoughts-into-text-f073079909a0?source=tag_archive---------72-----------------------;https://medium.com/@oniverse?source=tag_archive---------72-----------------------
Past, Present and Future of Machine Learning;NaN;1;Divyanshu Upadhyay;NaN;2020;4;1;Artificial-Intelligence;5;0;0;https://medium.com/@divyanshu_15496/the-past-present-and-future-of-machine-learning-b1e6f4c8948b?source=tag_archive---------73-----------------------;https://medium.com/@divyanshu_15496?source=tag_archive---------73-----------------------
Artificial Intelligence APACIssue #26;NaN;0;Eugenia Wan;NaN;2020;4;1;Artificial-Intelligence;2;0;0;https://medium.com/@eugeniawan/artificial-intelligence-apac-issue-26-728a8e611e23?source=tag_archive---------74-----------------------;https://medium.com/@eugeniawan?source=tag_archive---------74-----------------------
The History of AI;Where did artificial intelligence come from and advances and setbacks have occurred along the way?;1;Matthew Renze;NaN;2020;4;1;Artificial-Intelligence;3;0;0;https://medium.com/@matthew.renze/the-history-of-ai-27a2fc2efebe?source=tag_archive---------75-----------------------;https://medium.com/@matthew.renze?source=tag_archive---------75-----------------------
How to choose an AI software development company;NaN;1;Miquido;Miquido News;2020;4;1;Artificial-Intelligence;6;1;0;https://medium.com/miquido/how-to-choose-an-ai-software-development-company-c08b07d0b955?source=tag_archive---------76-----------------------;https://medium.com/@miquido?source=tag_archive---------76-----------------------
Will Artificial Intelligence Take Over Your Nonprofit Job?;NaN;1;Jeff Patrick;NaN;2020;4;1;Artificial-Intelligence;9;0;0;https://medium.com/@jeffreymarkpatrick/will-artificial-intelligence-take-over-your-nonprofit-job-301496ba82b2?source=tag_archive---------77-----------------------;https://medium.com/@jeffreymarkpatrick?source=tag_archive---------77-----------------------
Artificial Learning methods to aid in Coronavirus Response;Battling Coronavirus with Data Science and;1;Ahmed Sultan;iMedHealth Care and Solutions;2020;4;1;Artificial-Intelligence;2;15;0;https://medium.com/imedhealth-care-and-solutions/artificial-learning-methods-to-aid-in-coronavirus-response-6b798643e302?source=tag_archive---------78-----------------------;https://medium.com/@asultanmirza54?source=tag_archive---------78-----------------------
AI in Healthcare;Among multiple areas like customer analytics, finance, marketing, AI has shown a great promise in the healthcare domain. There has been increasing support towards using AI by both, the industry and academia. The 4 areas in which AI has helped the healthcare industry.;0;Dimensionless;NaN;2020;4;1;Artificial-Intelligence;2;0;0;https://medium.com/@Dimensionless/ai-in-healthcare-1039205955f3?source=tag_archive---------79-----------------------;https://medium.com/@Dimensionless?source=tag_archive---------79-----------------------
