Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Generative Variational Autoencoder For High Resolution Image Synthesis;Getting the best of both GANs;1;Abhinav Sagar;Towards Data Science;2020;8;1;Neural Networks;8;99;0;https://towardsdatascience.com/generative-variational-autoencoder-for-high-resolution-image-synthesis-48dd98d4dcc2?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@abhinav.sagar?source=tag_archive---------0-----------------------
Machine Learning for Ambiguity;NaN;1;runyan;NaN;2020;8;1;Neural Networks;3;1;0;https://medium.com/@ryyr/machine-learning-for-ambiguity-dbb99db613af?source=tag_archive---------1-----------------------;https://medium.com/@ryyr?source=tag_archive---------1-----------------------
Neural Network on Beer Dataset;Introduction;1;Oscar Rojo;The Startup;2020;8;1;Neural Networks;8;53;0;https://medium.com/swlh/neural-network-on-beer-dataset-55d62a0e7c32?source=tag_archive---------2-----------------------;https://medium.com/@zumaia?source=tag_archive---------2-----------------------
Interpret Neural Networks Through Dynamical Systems;NaN;1;Chirath Hettiarachchi;NaN;2020;8;1;Neural Networks;6;11;0;https://medium.com/@chirathhettiarachchi/interpret-neural-networks-through-dynamical-systems-43a7d907f610?source=tag_archive---------3-----------------------;https://medium.com/@chirathhettiarachchi?source=tag_archive---------3-----------------------
NaN;Stream recap;1;Manning Publications;NaN;2020;8;1;Neural Networks;1;0;0;https://medium.com/@manningbooks/neural-networks-with-tensorflow-2-0-live-coding-session-with-oliver-zeigermann-4ab5ed85bf2c?source=tag_archive---------4-----------------------;https://medium.com/@manningbooks?source=tag_archive---------4-----------------------
Feed forward and back propagation back-to-backPart 3 (Neural Networks forward pass);NaN;1;Bruno Osiek;Analytics Vidhya;2020;8;1;Neural Networks;7;51;0;https://medium.com/analytics-vidhya/feed-forward-and-back-propagation-back-to-back-part-3-neural-networks-forward-pass-559f57a437f2?source=tag_archive---------5-----------------------;https://medium.com/@brunoosiek?source=tag_archive---------5-----------------------
Dog Breed Classification using CNN;NaN;1;Opu chandraw;NaN;2020;8;1;Neural Networks;6;0;0;https://medium.com/@apu3660/dog-breed-classification-using-cnn-f94e48309e46?source=tag_archive---------6-----------------------;https://medium.com/@apu3660?source=tag_archive---------6-----------------------
SIGIR 2020 Paper Summary;I just joined in IR community recently, luckily, SIGIR 2020 was online so I got the chance to attend oral presentations and to communicate with many researchers in this area. Here, I will summarize some papers that are related to my research interests and point out some interesting;0;Man Luo;NaN;2020;8;1;Neural Networks;3;0;0;https://medium.com/@luoman.cs/sigir-2020-paper-summary-be360ef92e4b?source=tag_archive---------7-----------------------;https://medium.com/@luoman.cs?source=tag_archive---------7-----------------------
NaN;A Step-by-Step Guide;1;Ty Mick;Towards Data Science;2020;8;2;Neural Networks;40;59;0;https://towardsdatascience.com/loan-risk-neural-network-30c8f65f052e?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@tywmick?source=tag_archive---------0-----------------------
NaN;NaN;1;Saurav Singla;Towards Data Science;2020;8;2;Neural Networks;5;634;0;https://towardsdatascience.com/introduction-to-dropout-to-regularize-deep-neural-network-8e9d6b1d4386?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@sauravsingla08?source=tag_archive---------1-----------------------
Convolution layers;Convolution layers are fundamental building blocks of computer vision;1;Jehill Parikh;Towards Data Science;2020;8;2;Neural Networks;8;100;0;https://towardsdatascience.com/convolution-layers-e2e5ba340565?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@jehillparikh?source=tag_archive---------2-----------------------
Tutorial: A quick overview of tensorflow2.0;NaN;1;Tejas Sathe;Analytics Vidhya;2020;8;2;Neural Networks;5;2;0;https://medium.com/analytics-vidhya/tutorial-a-quick-overview-of-tensorflow2-0-b28e5c6906fa?source=tag_archive---------3-----------------------;https://medium.com/@tejassathe117?source=tag_archive---------3-----------------------
Implementing Logic Gates in Neural Nets and a solution for XOR;NaN;1;Conor Moloney;Analytics Vidhya;2020;8;2;Neural Networks;3;0;0;https://medium.com/analytics-vidhya/implementing-logic-gates-in-neural-nets-and-a-solution-for-xor-ebf68cf8109b?source=tag_archive---------4-----------------------;https://medium.com/@conormoloney57?source=tag_archive---------4-----------------------
Neurons in a Machine;Neurons in the human body to Neurons in a machine;0;Swaroop Rajendra;NaN;2020;8;2;Neural Networks;7;0;0;https://medium.com/@swaroop.rajendra/neuron-in-a-machine-276b46fe00f6?source=tag_archive---------5-----------------------;https://medium.com/@swaroop.rajendra?source=tag_archive---------5-----------------------
AI and driving looking at the rear-view mirror.;In 2008, during the credit crunch crisis, we heard;1;Mario Alemi;NaN;2020;8;2;Neural Networks;3;0;0;https://medium.com/@malemi/ai-and-driving-looking-at-the-rear-view-mirror-a417e5da9abe?source=tag_archive---------6-----------------------;https://medium.com/@malemi?source=tag_archive---------6-----------------------
Linear Regression with PyTorch;Your first step towards deep learning;1;Arun Purakkatt;Analytics Vidhya;2020;8;3;Neural Networks;7;28;0;https://medium.com/analytics-vidhya/linear-regression-with-pytorch-147fed55f138?source=tag_archive---------0-----------------------;https://medium.com/@arun-purakkatt?source=tag_archive---------0-----------------------
