Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Building Neural Network Framework in C using Backpropagation;Basic Implementation of Neural Network;1;Mayur Bhole;Analytics Vidhya;2020;3;1;Neural Networks;4;142;0;https://medium.com/analytics-vidhya/building-neural-network-framework-in-c-using-backpropagation-8ad589a0752d?source=tag_archive---------0-----------------------;https://medium.com/@mayurbhole123?source=tag_archive---------0-----------------------
End-to-End Memory Network : Highlights;To start with, Neural Networks are getting popularity thanks to Siri, Alexa, Cortana and;1;Shwetank Sonal;Analytics Vidhya;2020;3;1;Neural Networks;5;21;0;https://medium.com/analytics-vidhya/end-to-end-memory-network-highlights-29dba9a6d59b?source=tag_archive---------1-----------------------;https://medium.com/@shwetank3?source=tag_archive---------1-----------------------
Support Vector Machines (SVM) Explained!;What are the Support Vector Machines? Explained here!;1;Jelaleddin Sultanov;AI  Theory, Practice, Business;2020;3;1;Neural Networks;7;166;0;https://medium.com/ai%C2%B3-theory-practice-business/support-vector-machines-svm-1f8ad9adabf7?source=tag_archive---------2-----------------------;https://medium.com/@greatphilosopher98?source=tag_archive---------2-----------------------
Write your First Neural Network Using TensorFlow;Learn how to write your first neural network with a;1;Vivek Maskara;Analytics Vidhya;2020;3;1;Neural Networks;3;23;0;https://medium.com/analytics-vidhya/write-your-first-neural-network-using-tensorflow-6cfc67caff1b?source=tag_archive---------3-----------------------;https://medium.com/@maskaravivek?source=tag_archive---------3-----------------------
Monthly ML: Data Science & Machine Learning Wrap-UpFebruary 2020;NaN;1;Amy Peniston;NaN;2020;3;1;Neural Networks;6;2;0;https://medium.com/@amypeniston/monthly-ml-data-science-machine-learning-wrap-up-february-2020-d13e09dc2003?source=tag_archive---------4-----------------------;https://medium.com/@amypeniston?source=tag_archive---------4-----------------------
Experimenting to Gain Insights from BoxNet, the convolutional neural network for March Madness;NaN;1;reHOOPerate;re-HOOP*PER-rate;2020;3;1;Neural Networks;5;0;0;https://medium.com/re-hoop-per-rate/experimenting-to-gain-insights-from-boxnet-the-convolutional-neural-network-for-march-madness-77d449c08c2c?source=tag_archive---------5-----------------------;https://medium.com/@ld7q?source=tag_archive---------5-----------------------
ResNet CNN Networks | Deep Learning Engineer Italia;NaN;1;Andrea Provino;NaN;2020;3;1;Neural Networks;3;0;0;https://medium.com/@andreaprovino/resnet-cnn-networks-deep-learning-engineer-italia-1ba88e154b5b?source=tag_archive---------6-----------------------;https://medium.com/@andreaprovino?source=tag_archive---------6-----------------------
Swish: Booting ReLU from the Activation Function Throne;How Swish Beats ReLU in the Deep Learning;1;Andre Ye;Towards Data Science;2020;3;2;Neural Networks;6;270;0;https://towardsdatascience.com/swish-booting-relu-from-the-activation-function-throne-78f87e5ab6eb?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@andre-ye?source=tag_archive---------0-----------------------
Neural networks in the photogrammetry;About the use of Blender in photogrammetric neural networks;1;Oleg Postoev;NaN;2020;3;2;Neural Networks;11;68;0;https://medium.com/@Dok11/neural-networks-in-the-photogrammetry-5f68f05a64e9?source=tag_archive---------1-----------------------;https://medium.com/@Dok11?source=tag_archive---------1-----------------------
Neural Fictitious Self-Play in Practice;A concrete implementation of Neural Fictitious Self-Play in;1;Ziad SALLOUM;Towards Data Science;2020;3;2;Neural Networks;4;10;0;https://towardsdatascience.com/neural-fictitious-self-play-in-practice-132836b69bf5?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@zsalloum?source=tag_archive---------2-----------------------
Insights from MetaNet, the March Madness Neural Network for Bet Sizing;NaN;1;reHOOPerate;re-HOOP*PER-rate;2020;3;2;Neural Networks;4;0;0;https://medium.com/re-hoop-per-rate/insights-from-metanet-the-march-madness-neural-network-for-bet-sizing-c04bfffb695d?source=tag_archive---------3-----------------------;https://medium.com/@ld7q?source=tag_archive---------3-----------------------
