Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Gradient Starvation: A Learning Proclivity in Neural Networks (paper review);NaN;1;Stan Kriventsov;Deep Learning Reviews;2020;12;1;Neural Networks;4;62;0;https://medium.com/deep-learning-reviews/gradient-starvation-a-learning-proclivity-in-neural-networks-paper-review-23f269d81a07?source=tag_archive---------0-----------------------;https://medium.com/@stankriventsov?source=tag_archive---------0-----------------------
NaN;NaN;1;Luthfi Ramadhan;Towards Data Science;2020;12;1;Neural Networks;6;5;0;https://towardsdatascience.com/neural-network-breaking-the-symmetry-e04f963395dd?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@luthfir96?source=tag_archive---------1-----------------------
Detecting Credit Card Fraud using Tensorflow;In this article, well be leveraging the power of deep learning to solve a key;1;Sarah Beshr;Towards Data Science;2020;12;1;Neural Networks;5;54;0;https://towardsdatascience.com/detecting-credit-card-fraud-using-tensorflow-93f1a95e3418?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@sarahbeshr1?source=tag_archive---------2-----------------------
Self-attention and non-local network;Self-attention and the Non-local Network;1;Mengliu Zhao;Analytics Vidhya;2020;12;1;Neural Networks;3;2;0;https://medium.com/analytics-vidhya/self-attention-and-non-local-network-559349fe0662?source=tag_archive---------3-----------------------;https://medium.com/@mengliuz?source=tag_archive---------3-----------------------
Cats and Dogs classification using AlexNet;In this article, we are going to develop a neural network to classify whether images;1;Vitor dos Santos;NaN;2020;12;1;Neural Networks;5;5;0;https://medium.com/@vitorgabo/cats-and-dogs-classification-using-alexnet-5fc52b1cc1a6?source=tag_archive---------4-----------------------;https://medium.com/@vitorgabo?source=tag_archive---------4-----------------------
Deep Reinforcement Learning in Alpha Go;AlphaGo successfully combines neural network evaluations with;1;Jiaqi Liu;NaN;2020;12;1;Neural Networks;9;0;0;https://medium.com/@jl5518/deep-reinforcement-learning-in-alpha-go-cafe4afd04e2?source=tag_archive---------5-----------------------;https://medium.com/@jl5518?source=tag_archive---------5-----------------------
Machine Learning vs Artificial Intelligence;Whats the Difference?;1;Ravindra Rajendra Kanitkar;NaN;2020;12;1;Neural Networks;4;0;0;https://medium.com/@k19ravindra/machine-learning-vs-artificial-intelligence-6b271c11294e?source=tag_archive---------6-----------------------;https://medium.com/@k19ravindra?source=tag_archive---------6-----------------------
Deep Learning;Deep Learning is cutting-edge topic in the world of Machine Learning and AI. This post will provide basic information about Deep;1;Radhakrishna Nalakurthi;NaN;2020;12;1;Neural Networks;4;0;0;https://medium.com/@rnalakurthi/deep-learning-74818e64cdcc?source=tag_archive---------7-----------------------;https://medium.com/@rnalakurthi?source=tag_archive---------7-----------------------
ComBox x64 Movidius PCIe board for neural networks inference;NaN;1;ComBox Technology;NaN;2020;12;1;Neural Networks;2;0;0;https://medium.com/@ComBoxTech/combox-x64-movidius-pcie-board-for-neural-networks-inference-41390e21b8b9?source=tag_archive---------8-----------------------;https://medium.com/@ComBoxTech?source=tag_archive---------8-----------------------
NaN;NaN;0;JDK;NaN;2020;12;1;Neural Networks;1;0;0;https://medium.com/@tsicsvcja/deepminds-new-neural-network-alphafold-can-be-considered-as-a-breakthrough-in-bioinformatics-235cc4b36a2a?source=tag_archive---------9-----------------------;https://medium.com/@tsicsvcja?source=tag_archive---------9-----------------------
Convert .csv file to Images;A simple solution to change pixel values in an excel file to .jpg using;1;Sanchit Gupta;Life and Tech;2020;12;2;Neural Networks;6;29;0;https://medium.com/lifeandtech/convert-csv-file-to-images-309b6fdb8c49?source=tag_archive---------0-----------------------;https://medium.com/@sanchitgupta-73938?source=tag_archive---------0-----------------------
NaN;A weekly newsletter with the latest developments in;1;Bruno Gon alves;Data For Science;2020;12;2;Neural Networks;4;0;0;https://medium.com/data-for-science/d4s-sunday-briefing-79-d76c2fde05bb?source=tag_archive---------1-----------------------;https://medium.com/@bgoncalves?source=tag_archive---------1-----------------------
Q-Network Reinforcement Learning Model;Q-learning is an off-policy reinforcement learning algorithm that seeks to seek out the;1;Sayan Mondal;Analytics Vidhya;2020;12;2;Neural Networks;5;7;0;https://medium.com/analytics-vidhya/q-network-reinforcement-learning-model-fe3f8d982aec?source=tag_archive---------2-----------------------;https://medium.com/@sayanmondal2098?source=tag_archive---------2-----------------------
5 Powerful Interesting Pytorch functions For Data Science Beginners;The knowledge of Pytorch is one of the most important skills on the path to become a Data Scientist most especially when working on Neural Networks and Deep Learning projects.;0;saheed adeyemi;NaN;2020;12;2;Neural Networks;4;0;0;https://medium.com/@sadoradeyemi/5-powerful-interesting-pytorch-functions-for-data-science-beginners-8502a9d2add3?source=tag_archive---------3-----------------------;https://medium.com/@sadoradeyemi?source=tag_archive---------3-----------------------
Training neural network on mobile devices;You may say: Man, youre mad, mobile devices are not good;1;Alex Moiseenko;techpro.studio;2020;12;2;Neural Networks;5;0;0;https://medium.com/techpro-studio/training-neural-network-on-mobile-devices-997743caf73a?source=tag_archive---------4-----------------------;https://medium.com/@alex_techpro?source=tag_archive---------4-----------------------
ARTIFICIAL INTELLIGENCE;Wanna know what is AI and their subsets, do checkout the full article..;1;Ramapriya R;NaN;2020;12;2;Neural Networks;7;63;0;https://medium.com/@priya-rama0023/artificial-intelligence-6cc02805cdc7?source=tag_archive---------5-----------------------;https://medium.com/@priya-rama0023?source=tag_archive---------5-----------------------
  VGG16     TensorFlow;NaN;1;Nick Komissarenko;NaN;2020;12;2;Neural Networks;4;0;0;https://medium.com/@bigdataschool/%D1%81%D0%BE%D0%B5%D0%B4%D0%B8%D0%BD%D1%8F%D0%B5%D0%BC-%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D1%83-vgg16-%D1%81%D0%BE-%D1%81%D0%B2%D0%BE%D0%B8%D0%BC-%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC-%D0%B2-tensorflow-904abd5298f7?source=tag_archive---------6-----------------------;https://medium.com/@bigdataschool?source=tag_archive---------6-----------------------
Neural Prophet: A Time-Series Modeling Library based on Neural-Networks;NeuralProphet is a python;1;Esmaeil Alizadeh;Towards Data Science;2020;12;3;Neural Networks;4;139;0;https://towardsdatascience.com/neural-prophet-a-time-series-modeling-library-based-on-neural-networks-dd02dc8d868d?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@ealizadeh?source=tag_archive---------0-----------------------
