Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Invisible Truck, GPS Hacking, & Mad Racing: First-Person View of Worlds First-Ever Autonomous Driving CTF Contest;NaN;1;ASGuard@UCI;NaN;2020;12;1;AI;8;14;0;https://medium.com/@asguard.research/invisible-truck-gps-hacking-mad-racing-first-person-view-of-worlds-first-ever-autonomous-9b2d5903672a?source=tag_archive---------15-----------------------;https://medium.com/@asguard.research?source=tag_archive---------15-----------------------
 UploadThe Good PlaceZima Blue ;NaN;1;zima inc;NaN;2020;12;1;AI;9;112;0;https://medium.com/@zima_inc/%E6%88%91%E5%80%91%E6%B4%BB%E8%91%97%E7%B6%93%E6%AD%B7%E9%80%99%E4%B8%80%E5%88%87%E7%9A%84%E7%B5%82%E9%BB%9E%E6%98%AF%E4%BB%80%E9%BA%BC-%E5%BE%9E%E7%A7%91%E5%B9%BB%E6%95%85%E4%BA%8B-upload-the-good-place-zima-blue-%E7%9A%84%E7%A7%91%E6%8A%80%E5%BD%B1%E5%B0%84%E4%B8%AD%E6%89%BE%E4%BA%9B%E8%9B%9B%E7%B5%B2%E9%A6%AC%E8%B7%A1-513f4143e4f4?source=tag_archive---------16-----------------------;https://medium.com/@zima_inc?source=tag_archive---------16-----------------------
AI News RoundupNovember 2020;by Gabriella Runnels and Macon McLean;1;Opex Analytics;The Opex Analytics Blog;2020;12;1;AI;5;5;0;https://medium.com/opex-analytics/ai-news-roundup-november-2020-6f9052bc0dd0?source=tag_archive---------17-----------------------;https://medium.com/@OpexAnalytics?source=tag_archive---------17-----------------------
Introducing MyFitnessPal meal scan with Passio;SRI spin-out Passio powers the tool, which offers;1;SRI International;The Dish;2020;12;1;AI;3;1;0;https://medium.com/dish/introducing-myfitnesspal-meal-scan-with-passio-b5f43abbadc?source=tag_archive---------18-----------------------;https://medium.com/@sri.international?source=tag_archive---------18-----------------------
NaN;FrankMocap allows;1;Mikhail Raevskiy;The Startup;2020;12;1;AI;4;65;0;https://medium.com/swlh/frankmocap-sota-3d-pose-estimation-87b679419e74?source=tag_archive---------19-----------------------;https://medium.com/@raevskymichail?source=tag_archive---------19-----------------------
How Josh.ai Helps Alleviate Decision Making Gridlock;NaN;1;Josh;NaN;2020;12;1;AI;3;0;0;https://medium.com/@joshdotai/how-josh-ai-helps-alleviate-decision-making-gridlock-5c050da4132c?source=tag_archive---------20-----------------------;https://medium.com/@joshdotai?source=tag_archive---------20-----------------------
When Things Go Wrong with NinjaChat (also: Localization);NaN;1;Dexter Fong;Ninja Van Tech;2020;12;1;AI;8;59;0;https://medium.com/ninjavan-tech/when-things-go-wrong-with-ninjachat-also-localization-c541192b7335?source=tag_archive---------21-----------------------;https://medium.com/@dexterfonghy?source=tag_archive---------21-----------------------
AlphaFoldWhy Is It Important?;NaN;1;Gil Syswerda;NaN;2020;12;1;AI;2;61;0;https://medium.com/@gil-syswerda/alphafold-why-is-it-important-bb6e330b14c1?source=tag_archive---------22-----------------------;https://medium.com/@gil-syswerda?source=tag_archive---------22-----------------------
AI in Hospitality: Your AI may be ethical, but is it prudent? (Or is it just plain creepy);NaN;1;Kelly McGuire;Hospitality Analytics;2020;12;1;AI;5;1;0;https://medium.com/hospitality-analytics/ai-in-hospitality-your-ai-may-be-ethical-but-is-it-prudent-or-is-it-just-plain-creepy-6b3157603225?source=tag_archive---------23-----------------------;https://medium.com/@kelly-mcguire?source=tag_archive---------23-----------------------
TEA at the EdgeA Trust as a Service(TaaS) Concept;According to Gartner, 91% of todays data is processed in centralized data centers. But by 2022, about 74% of all data will need analysis and action on the;0;Kevin Zhang the Sweeping Monk;NaN;2020;12;1;AI;4;1;0;https://medium.com/@pushbar/tea-at-the-edge-a-trust-as-a-service-taas-concept-abfa91085c8e?source=tag_archive---------24-----------------------;https://medium.com/@pushbar?source=tag_archive---------24-----------------------
How AI Projects Can Survive Budget Cuts;AI jobs are way down. Heres what companies and employees can;1;Obviously AI;Data Driven Investor;2020;12;1;AI;3;78;0;https://medium.com/datadriveninvestor/how-ai-projects-can-survive-budget-cuts-1cad448e51c1?source=tag_archive---------25-----------------------;https://medium.com/@obviouslyai?source=tag_archive---------25-----------------------
AI is difficult to break the ground, data annotation industry needs to take the lead in reform;NaN;1;Bytebridge.io;NaN;2020;12;1;AI;4;1;0;https://medium.com/@bytebridgeeducation/ai-is-difficult-to-break-the-ground-data-annotation-industry-needs-to-take-the-lead-in-reform-acf7ded4abb6?source=tag_archive---------26-----------------------;https://medium.com/@bytebridgeeducation?source=tag_archive---------26-----------------------
Introducing: The DL;A New Medium Publication for Deep Learning;1;Frank Odom;The DL;2020;12;1;AI;3;64;0;https://medium.com/the-dl/introducing-the-dl-375b10a25485?source=tag_archive---------27-----------------------;https://medium.com/@frank-odom?source=tag_archive---------27-----------------------
The First 365 Days with WeRide Robotaxi;NaN;1;WeRide.ai;NaN;2020;12;1;AI;1;53;0;https://medium.com/@werideai/the-first-365-days-with-weride-robotaxi-1e162c4a3adc?source=tag_archive---------28-----------------------;https://medium.com/@werideai?source=tag_archive---------28-----------------------
AIOTI joins Openfabric as IOT integration partner;NaN;1;Andrei Tara;Openfabric AI;2020;12;1;AI;3;4;0;https://medium.com/openfabric-ai/aioti-joins-openfabric-as-iot-integration-partner-bdd6064c22c7?source=tag_archive---------29-----------------------;https://medium.com/@andrei_tara?source=tag_archive---------29-----------------------
PlayDapp launching CryptoDozer themed emoticons on global AI-based platform Mojitok.;NaN;1;PlayDapp Team;PlayDapp Games;2020;12;1;AI;2;627;0;https://medium.com/playdappgames/playdapp-launching-cryptodozer-themed-emoticons-f9a545ec65c3?source=tag_archive---------30-----------------------;https://medium.com/@playdapp?source=tag_archive---------30-----------------------
Answers to the Important FAQs About K- Nearest Neighbor Algorithm;K-Nearest Neighbor algorithm : Must;1;Laxman Singh;Nerd For Tech;2020;12;1;AI;5;78;0;https://medium.com/nerd-for-tech/answers-to-the-most-frequently-asked-questions-about-knn-algorithm-7e5de68e7b73?source=tag_archive---------31-----------------------;https://medium.com/@laxman-singh?source=tag_archive---------31-----------------------
Whose Story Is This;AI powered translators and autocorrect are praised as powerful tools but still fail when translating into gendered language;1;Monika Mani Swiatek;The Startup;2020;12;1;AI;4;54;0;https://medium.com/swlh/whos-story-is-this-6bbe73bed39f?source=tag_archive---------32-----------------------;https://medium.com/@mani-swiatek?source=tag_archive---------32-----------------------
Deploying a PyTorch Model Locally;So, youve trained your amazing new AI Neural Net. It correctly picks stock prices, and ensures that;1;Allan Graves;NaN;2020;12;1;AI;10;0;0;https://medium.com/@allangraves/deploying-a-pytorch-model-locally-a42b7bffe8b5?source=tag_archive---------33-----------------------;https://medium.com/@allangraves?source=tag_archive---------33-----------------------
COVID19, Mental Health & Artificial IntelligencePart2;NaN;1;Divya Sikka;NaN;2020;12;1;AI;4;17;0;https://medium.com/@divyasikka/covid19-mental-health-artificial-intelligence-part2-b0e5fae5045d?source=tag_archive---------34-----------------------;https://medium.com/@divyasikka?source=tag_archive---------34-----------------------
Why Does Facebooks IA Have to Be Such a Disaster?;Facebooks AI has two content standards;1;Jay Tarzwell;ILLUMINATION;2020;12;1;AI;4;0;0;https://medium.com/illumination/why-does-facebooks-ia-have-to-be-such-a-disaster-ce654d234d1f?source=tag_archive---------35-----------------------;https://medium.com/@jay-tarzwell?source=tag_archive---------35-----------------------
Yeming Wang strengthens Advisory Board of Sky Engine AI;NaN;1;Sky Engine;NaN;2020;12;1;AI;3;0;0;https://medium.com/@skyengine/yeming-wang-strengthens-advisory-board-of-sky-engine-ai-c038ee3230b0?source=tag_archive---------36-----------------------;https://medium.com/@skyengine?source=tag_archive---------36-----------------------
How to prepare for Data Science Interviews;First of all, if youre preparing for any data science interview, you must know about;1;Kushagra Mittal;NaN;2020;12;1;AI;3;1;0;https://medium.com/@kushagraagarwal9/how-to-prepare-for-data-science-interviews-ea10a7efe40b?source=tag_archive---------37-----------------------;https://medium.com/@kushagraagarwal9?source=tag_archive---------37-----------------------
License to joke. Are you ready to get punned by AI?;NaN;1;Tali de York;NaN;2020;12;1;AI;4;1;0;https://medium.com/@inwebstyle/license-to-joke-are-you-ready-to-get-punned-by-ai-b7ecf731f75e?source=tag_archive---------38-----------------------;https://medium.com/@inwebstyle?source=tag_archive---------38-----------------------
Deep Learning;Deep Learning is cutting-edge topic in the world of Machine Learning and AI. This post will provide basic information about Deep;1;Radhakrishna Nalakurthi;NaN;2020;12;1;AI;4;0;0;https://medium.com/@rnalakurthi/deep-learning-74818e64cdcc?source=tag_archive---------39-----------------------;https://medium.com/@rnalakurthi?source=tag_archive---------39-----------------------
Mainstage Incubator Technical Coffee ChatAI Strategy of Corporates;NaN;1;Samuel Mandillah;FrankfurtValley;2020;12;1;AI;2;2;0;https://medium.com/frankfurtvalley/mainstage-incubator-technical-coffee-chat-ai-strategy-of-corporates-deb974df08b1?source=tag_archive---------40-----------------------;https://medium.com/@samuelmandillah?source=tag_archive---------40-----------------------
ComBox x64 Movidius PCIe board for neural networks inference;NaN;1;ComBox Technology;NaN;2020;12;1;AI;2;0;0;https://medium.com/@ComBoxTech/combox-x64-movidius-pcie-board-for-neural-networks-inference-41390e21b8b9?source=tag_archive---------41-----------------------;https://medium.com/@ComBoxTech?source=tag_archive---------41-----------------------
AI or ESGwhich would you leverage and why?;Charanjit Singh and Ramesh Dharanipathy;1;Acuity Knowledge Partners;NaN;2020;12;1;AI;5;0;0;https://medium.com/@acuityknowledgepartners/leveraging-ai-for-esg-investing-f203cc21df30?source=tag_archive---------42-----------------------;https://medium.com/@acuityknowledgepartners?source=tag_archive---------42-----------------------
It can be real;Many people play games and some people absorb games, very few are there who don't like gaming but they often play it, and some are;1;Mann Anand;NaN;2020;12;1;AI;2;0;0;https://medium.com/@mannanand105/it-can-be-real-c4d4d03949e?source=tag_archive---------43-----------------------;https://medium.com/@mannanand105?source=tag_archive---------43-----------------------
How customer service insights can solve the retention problem in D2C meal kit delivery companies;NaN;1;Kirsty Pinner;SentiSum;2020;12;1;AI;10;50;0;https://medium.com/sentisum/how-customer-service-insights-can-solve-the-retention-problem-in-d2c-meal-kit-delivery-companies-2f1774fe63e1?source=tag_archive---------44-----------------------;https://medium.com/@kmpinner?source=tag_archive---------44-----------------------
Will Artificial intelligence Replace copywriters?;NaN;1;Abeer;NaN;2020;12;1;AI;3;0;0;https://medium.com/@bichab636/will-artificial-intelligence-replace-copywriters-c13fdda551fd?source=tag_archive---------45-----------------------;https://medium.com/@bichab636?source=tag_archive---------45-----------------------
Beneficial Artificial Intelligence For Your Everyday Life;NaN;1;Samuel Chan;NaN;2020;12;1;AI;3;0;0;https://medium.com/@strategicpockets/beneficial-artificial-intelligence-for-your-everyday-life-7e83eebb4c9f?source=tag_archive---------46-----------------------;https://medium.com/@strategicpockets?source=tag_archive---------46-----------------------
AI Guests;A councils haiku;1;Patrick M. Ohana;Wordsmith Library;2020;12;1;AI;1;147;0;https://medium.com/wordsmith-library/ai-guests-755e81f6ab9e?source=tag_archive---------47-----------------------;https://medium.com/@patrick-m-ohana?source=tag_archive---------47-----------------------
Do We Really Need Smartphones In The Future;There are a lot of futuristic technology that is slowly becoming the new norm and;1;Samuel Chan;NaN;2020;12;1;AI;3;0;0;https://medium.com/@strategicpockets/do-we-really-need-smartphones-in-the-future-6056bdf34009?source=tag_archive---------48-----------------------;https://medium.com/@strategicpockets?source=tag_archive---------48-----------------------
What is Digital Finance Transformation?;Finance teams and businesses can look to SaaS solutions;1;Auditoria.AI;NaN;2020;12;1;AI;5;1;0;https://medium.com/@auditoriateam/what-is-digital-finance-transformation-8fd6042c631f?source=tag_archive---------49-----------------------;https://medium.com/@auditoriateam?source=tag_archive---------49-----------------------
AI/Robotics guidancepart 1;My family is very tech-heavy so when I was little and expressed an interest in AI and robotics they;0;sienna simantob;NaN;2020;12;1;AI;3;0;0;https://medium.com/@ssimantob/ai-robotics-guidance-part-1-c6a51532d040?source=tag_archive---------50-----------------------;https://medium.com/@ssimantob?source=tag_archive---------50-----------------------
Interpretable AI;NaN;1;Centelon IT Solutions LLP;NaN;2020;12;1;AI;3;0;0;https://medium.com/@centelonitsolutions/interpretable-ai-4b38d028e007?source=tag_archive---------51-----------------------;https://medium.com/@centelonitsolutions?source=tag_archive---------51-----------------------
Application of AI in Farming;AI-based agri-tech applications release an incentive in agribusiness, rise in the ongoing homestead changes;1;MaxEd;NaN;2020;12;1;AI;3;0;0;https://medium.com/@maxed-blog/application-of-ai-in-farming-8e852b9645b2?source=tag_archive---------52-----------------------;https://medium.com/@maxed-blog?source=tag_archive---------52-----------------------
Chatbots Surveys: Future of Market Research?;The progression in our digital evolution is taking us closer to a world with;1;Teckmovers Solutions;NaN;2020;12;1;AI;3;0;0;https://medium.com/@bk-teckmovers/chatbots-surveys-future-of-market-research-c14b850b4578?source=tag_archive---------53-----------------------;https://medium.com/@bk-teckmovers?source=tag_archive---------53-----------------------
Get Customers Productive: Episode #27: YouTube =  Social Commerce;NaN;1;Robb Hecht;NaN;2020;12;1;AI;4;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-27-youtube-%EF%B8%8F-social-commerce-673696b25477?source=tag_archive---------54-----------------------;https://medium.com/@robbhecht?source=tag_archive---------54-----------------------
Deploying AI Edge Computing with AAEON Solutions and Intel distribution of OpenVINO Toolkit;NaN;1;ComBox Technology;NaN;2020;12;1;AI;1;0;0;https://medium.com/@ComBoxTech/deploying-ai-edge-computing-with-aaeon-solutions-and-intel-distribution-of-openvino-toolkit-709b2933c3f9?source=tag_archive---------55-----------------------;https://medium.com/@ComBoxTech?source=tag_archive---------55-----------------------
Rapporto sulluso responsabile dellIntelligenza Artificiale in ambito Difesa;NaN;1;Raffaella Aghemo;NaN;2020;12;1;AI;12;0;0;https://medium.com/@raffa-aghemo/rapporto-sulluso-responsabile-dell-intelligenza-artificiale-in-ambito-difesa-c01e7f5cb19d?source=tag_archive---------56-----------------------;https://medium.com/@raffa-aghemo?source=tag_archive---------56-----------------------
Get Customers Productive Episode #22: TikTok eCommerce/Global Rethink;NaN;1;Robb Hecht;NaN;2020;12;1;AI;3;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-22-tiktok-ecommerce-global-rethink-78c0619d7e71?source=tag_archive---------57-----------------------;https://medium.com/@robbhecht?source=tag_archive---------57-----------------------
The Queens Gambit with AICrunchMetrics;With over 62 Million viewers, The Queens Gambit is;1;Tharika Tellicherry;NaN;2020;12;1;AI;4;0;0;https://medium.com/@lifeamongzillions/the-queens-gambit-with-ai-crunchmetrics-b9309b34e2d6?source=tag_archive---------58-----------------------;https://medium.com/@lifeamongzillions?source=tag_archive---------58-----------------------
Cracking AI, Technologys Black Box of Opportunity;NaN;1;Marina Perla;NaN;2020;12;1;AI;4;0;0;https://medium.com/@marina-perla/cracking-ai-technologys-black-box-of-opportunity-91671bc5d94a?source=tag_archive---------59-----------------------;https://medium.com/@marina-perla?source=tag_archive---------59-----------------------
Importance of MSAN - Multi-Service Access Node;What is the motivation behind the MSAN - Multi-Service Access Node, for what reasons it introduces within the telecom network today I will be able to plan to clarify in subtleties. https://www.spinningknowledge.in.net/2020/12/importance-of-msan-multi-service-access.html;0;Ashramitespaper;NaN;2020;12;1;AI;1;5;0;https://medium.com/@ashramitespaper/importance-of-msan-multi-service-access-node-2d8a2c39e6c3?source=tag_archive---------60-----------------------;https://medium.com/@ashramitespaper?source=tag_archive---------60-----------------------
Role of AI in Cloud Computing;The influence of Artificial Intelligence (AI) is constantly on the rise. As more and more processes move;1;Din Cloud;NaN;2020;12;1;AI;2;0;0;https://medium.com/@dincloudofficial/role-of-ai-in-cloud-computing-c38343685c1a?source=tag_archive---------61-----------------------;https://medium.com/@dincloudofficial?source=tag_archive---------61-----------------------
Get Customers Productive: Episode#26:  Building Algorithm Equity;NaN;1;Robb Hecht;NaN;2020;12;1;AI;5;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-26-building-algorithm-equity-a2ac77573146?source=tag_archive---------62-----------------------;https://medium.com/@robbhecht?source=tag_archive---------62-----------------------
AI & ML in the QA Industry;Women in Big Data;1;Shuchi Rana;NaN;2020;12;1;AI;4;0;0;https://medium.com/@autkast/ai-ml-in-the-qa-industry-30d0996f106a?source=tag_archive---------63-----------------------;https://medium.com/@autkast?source=tag_archive---------63-----------------------
Smarter AI amplifies The Voice of Alaska with accurate, real-time captioning;NaN;1;Karen L. Davidson;NaN;2020;12;1;AI;5;0;0;https://medium.com/@karenldavidson/smarter-ai-amplifies-the-voice-of-alaska-with-accurate-real-time-captioning-dd8f44c39b95?source=tag_archive---------64-----------------------;https://medium.com/@karenldavidson?source=tag_archive---------64-----------------------
Evolution of human beings or rise of machines (a perspective) aka human 2.0 or AI 1.0?;NaN;1;Amandeep Modgil;NaN;2020;12;1;AI;3;0;0;https://medium.com/@amandeepmodgil/evolution-of-human-beings-or-rise-of-machines-a-perspective-aka-human-2-0-or-ai-1-0-a17d106b9b16?source=tag_archive---------65-----------------------;https://medium.com/@amandeepmodgil?source=tag_archive---------65-----------------------
Guida della Casa Bianca per la regolamentazione delle applicazioni di intelligenza artificialeIUS IN TECH;NaN;1;Raffaella Aghemo;NaN;2020;12;1;AI;4;0;0;https://medium.com/@raffa-aghemo/guida-della-casa-bianca-per-la-regolamentazione-delle-applicazioni-di-intelligenza-artificiale-e43e7c050690?source=tag_archive---------66-----------------------;https://medium.com/@raffa-aghemo?source=tag_archive---------66-----------------------
Artificial Intelligence for Rural India;India is an emerging superpower with conceptional growth in the economy, space technology;1;Coditas;NaN;2020;12;1;AI;5;0;0;https://medium.com/@coditas/artificial-intelligence-for-rural-india-38d9752ceda2?source=tag_archive---------67-----------------------;https://medium.com/@coditas?source=tag_archive---------67-----------------------
THE BENEFITS AND DANGERS OF USING AI CHATBOTS FOR CUSTOMER SERVICE;NaN;1;Godot Media;NaN;2020;12;1;AI;1;0;0;https://medium.com/@godotmedia/the-benefits-and-dangers-of-using-ai-chatbots-for-customer-service-430308a988ef?source=tag_archive---------68-----------------------;https://medium.com/@godotmedia?source=tag_archive---------68-----------------------
Technology Trends That Will Impact Businesses in 2021;NaN;1;Finwin Technologies;finwintech;2020;12;1;AI;5;100;0;https://medium.com/finwintech/technology-trends-that-will-impact-businesses-in-2021-35a8bc3c2afc?source=tag_archive---------69-----------------------;https://medium.com/@finwintech?source=tag_archive---------69-----------------------
The Queens Gambit with AI;62 Million viewers;0;CrunchMetrics;NaN;2020;12;1;AI;4;0;0;https://medium.com/@crunchmetrics/the-queens-gambit-with-ai-7993a4acea27?source=tag_archive---------70-----------------------;https://medium.com/@crunchmetrics?source=tag_archive---------70-----------------------
Worthless Existence;We are so possessed with all the worldly things that we forget to enjoy our very existence. We dont even realize that our;1;Sayan Das;NaN;2020;12;1;AI;1;0;0;https://medium.com/@sayan7-sd4/worthless-existence-7a64b6cfa960?source=tag_archive---------71-----------------------;https://medium.com/@sayan7-sd4?source=tag_archive---------71-----------------------
Artificial Intelligence Technologies and Energy Efficiency;NaN;1;Haluk Yilmaz;NaN;2020;12;1;AI;2;0;0;https://medium.com/@halukmy/artificial-intelligence-technologies-and-energy-efficiency-e3ee740d39cd?source=tag_archive---------72-----------------------;https://medium.com/@halukmy?source=tag_archive---------72-----------------------
Numbers;NaN;1;Jay Kesavan;NaN;2020;12;1;AI;4;0;0;https://medium.com/@jaybowery/numbers-5ac73812e234?source=tag_archive---------73-----------------------;https://medium.com/@jaybowery?source=tag_archive---------73-----------------------
Tennis Serve Analyzer Expert System (Part 2);In my previous post, I looked at the currently available products that performed;1;Ariaan-Thor Ghatate;NaN;2020;12;1;AI;3;0;0;https://medium.com/@ariaanthor-ghatate/tennis-serve-analyzer-expert-system-part-2-51eba4a6abc8?source=tag_archive---------74-----------------------;https://medium.com/@ariaanthor-ghatate?source=tag_archive---------74-----------------------
Get Customers Productive: Episode #20: Facebook Shops;NaN;1;Robb Hecht;NaN;2020;12;1;AI;3;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-20-facebook-shops-bf3d6f9a8c67?source=tag_archive---------75-----------------------;https://medium.com/@robbhecht?source=tag_archive---------75-----------------------
Get Customers Productive: Episode #25: Creator You;NaN;1;Robb Hecht;NaN;2020;12;1;AI;4;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-25-creator-you-23b1e0c39f21?source=tag_archive---------76-----------------------;https://medium.com/@robbhecht?source=tag_archive---------76-----------------------
When an artist suddenly sings in 100+ different languages;NaN;1;DavidBNJ;Tech and Speculate;2020;12;1;AI;2;0;0;https://medium.com/tech-and-speculate/when-an-artist-suddenly-sings-in-100-different-languages-908b97865d5?source=tag_archive---------77-----------------------;https://medium.com/@davidbnj?source=tag_archive---------77-----------------------
Get Customers Productive: Episode #24: TikTok+ Walmart = $ocial Commerce;NaN;1;Robb Hecht;NaN;2020;12;1;AI;3;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-24-tiktok-walmart-ocial-commerce-ed9c87039b7b?source=tag_archive---------78-----------------------;https://medium.com/@robbhecht?source=tag_archive---------78-----------------------
Get Customers Productive: Episode #21: TikTok Algorithm Reveal;NaN;1;Robb Hecht;NaN;2020;12;1;AI;4;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-21-tiktok-algorithm-reveal-f39e9bdcd6f5?source=tag_archive---------79-----------------------;https://medium.com/@robbhecht?source=tag_archive---------79-----------------------
Get Customers Productive: Episode #23: The Algorithm Wars;NaN;1;Robb Hecht;NaN;2020;12;1;AI;4;0;0;https://medium.com/@robbhecht/get-customers-productive-episode-23-the-algorithm-wars-d63ee0a73a7e?source=tag_archive---------80-----------------------;https://medium.com/@robbhecht?source=tag_archive---------80-----------------------
Stocks to watch after Google DeepMinds announcement;NaN;1;Finder News;Finder News;2020;12;1;AI;3;0;0;https://medium.com/finder-news/stocks-to-watch-after-google-deepminds-announcement-814864bdf120?source=tag_archive---------81-----------------------;https://medium.com/@findernews?source=tag_archive---------81-----------------------
Wearable Tech for the Data Scientist in You;Over the past few years, Ive started using a few wearable devices on a daily basis;1;Matthew Renze;NaN;2020;12;1;AI;5;0;0;https://medium.com/@matthew.renze/wearable-tech-for-the-data-scientist-in-you-553677f7c982?source=tag_archive---------82-----------------------;https://medium.com/@matthew.renze?source=tag_archive---------82-----------------------
Smart City Proactive Attemtion;Artificial Intelligence technology is very successful in controlling lighting systems and processing;1;Haluk Yilmaz;NaN;2020;12;1;AI;2;0;0;https://medium.com/@halukmy/smart-city-proactive-attemtion-54dd8882aa00?source=tag_archive---------83-----------------------;https://medium.com/@halukmy?source=tag_archive---------83-----------------------
