Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
What are transformers and how can you use them?;An introduction to the models that have revolutionized;1;Amol Mavuduru;Towards Data Science;2020;12;1;deep-learning;12;8;0;https://towardsdatascience.com/what-are-transformers-and-how-can-you-use-them-f7ccd546071a?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@amolmavuduru?source=tag_archive---------0-----------------------
Longformer: The Long-Document Transformer;Understanding Transformer-Based Self-Supervised;1;Rohan Jagtap;Towards Data Science;2020;12;1;deep-learning;7;27;0;https://towardsdatascience.com/longformer-the-long-document-transformer-cdfeefe81e89?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@rojagtap?source=tag_archive---------1-----------------------
Fluence: A Pytorch Library for Responsible Language Understanding;NaN;1;Prajjwal;PyTorch;2020;12;1;deep-learning;5;104;0;https://medium.com/pytorch/fluence-a-pytorch-library-for-responsible-language-understanding-cc1d44c9d251?source=tag_archive---------2-----------------------;https://medium.com/@prajjwalmath?source=tag_archive---------2-----------------------
Graph-based Recommendation System with Milvus;Building a graph-based recommendation system by using;1;Milvus;Unstructured Data Service;2020;12;1;deep-learning;6;11;0;https://medium.com/unstructured-data-service/graph-based-recommendation-system-with-milvus-c40b3aafd295?source=tag_archive---------3-----------------------;https://medium.com/@milvusio?source=tag_archive---------3-----------------------
Gradient Starvation: A Learning Proclivity in Neural Networks (paper review);NaN;1;Stan Kriventsov;Deep Learning Reviews;2020;12;1;deep-learning;4;62;0;https://medium.com/deep-learning-reviews/gradient-starvation-a-learning-proclivity-in-neural-networks-paper-review-23f269d81a07?source=tag_archive---------4-----------------------;https://medium.com/@stankriventsov?source=tag_archive---------4-----------------------
NaN;NaN;1;Luthfi Ramadhan;Towards Data Science;2020;12;1;deep-learning;6;5;0;https://towardsdatascience.com/neural-network-breaking-the-symmetry-e04f963395dd?source=tag_archive---------5-----------------------;https://towardsdatascience.com/@luthfir96?source=tag_archive---------5-----------------------
Remembering Pluribus: The Techniques that Facebook Used to Master Worlds Most Difficult Poker Game;NaN;1;Jesus Rodriguez;DataSeries;2020;12;1;deep-learning;7;87;0;https://medium.com/dataseries/remembering-pluribus-the-techniques-that-facebook-used-to-master-worlds-most-difficult-poker-game-d91ead459fac?source=tag_archive---------6-----------------------;https://medium.com/@jrodthoughts?source=tag_archive---------6-----------------------
Human Activity Classification on the selfBACK Data Set with pycaret and keras;The SELFBACK dataset;1;Peijin Chen;Towards Data Science;2020;12;1;deep-learning;7;3;0;https://towardsdatascience.com/human-activity-classification-on-the-selfback-data-set-with-pycaret-and-keras-4f1f4500c6ba?source=tag_archive---------7-----------------------;https://towardsdatascience.com/@peijin?source=tag_archive---------7-----------------------
Model serving using Tensorflow Serving and Docker;Using Tensorflow Serving and Docker to serve Machine;1;Vimarsh Karbhari;Acing AI;2020;12;1;deep-learning;5;105;0;https://medium.com/acing-ai/model-serving-using-tensorflow-serving-and-docker-492a347eb934?source=tag_archive---------8-----------------------;https://medium.com/@vimarshk?source=tag_archive---------8-----------------------
Detecting Credit Card Fraud using Tensorflow;In this article, well be leveraging the power of deep learning to solve a key;1;Sarah Beshr;Towards Data Science;2020;12;1;deep-learning;5;54;0;https://towardsdatascience.com/detecting-credit-card-fraud-using-tensorflow-93f1a95e3418?source=tag_archive---------9-----------------------;https://towardsdatascience.com/@sarahbeshr1?source=tag_archive---------9-----------------------
Buy Me That LOOK;End to End fashion recommendation system pipeline. It includes Pose detection;1;Shreyas;The Startup;2020;12;1;deep-learning;13;51;0;https://medium.com/swlh/buy-me-that-look-bb46174d26ea?source=tag_archive---------10-----------------------;https://medium.com/@shreyas-90999?source=tag_archive---------10-----------------------
TransformersLets Dive Deeeep!;WARNING;1;Sukanya Bag;Analytics Vidhya;2020;12;1;deep-learning;12;413;0;https://medium.com/analytics-vidhya/transformers-lets-dive-deeeep-7784bdb20807?source=tag_archive---------11-----------------------;https://medium.com/@sukanyabag?source=tag_archive---------11-----------------------
Brain Tumor Detection;We all are aware of the severeness of Cancer.It is estimated that nearly 18,000 adults die due to Brain Tumor and the;1;AI Technology Systems;AITS Journal;2020;12;1;deep-learning;4;2;0;https://medium.com/ai-techsystems/brain-tumor-detection-8f46314ae709?source=tag_archive---------12-----------------------;https://medium.com/@aitechsystems?source=tag_archive---------12-----------------------
AdGen: An Auto-Generator for Ads with Never-Seen-Before Humans;Anushka Singh, Bansi Kasundra, Chinmayi;1;Tensor Heads;NaN;2020;12;1;deep-learning;12;4;0;https://medium.com/@dlproject566/adgen-an-auto-generator-for-ads-with-never-seen-before-humans-877f940bfc50?source=tag_archive---------13-----------------------;https://medium.com/@dlproject566?source=tag_archive---------13-----------------------
Combining Dask and PyTorch for Better, Faster Transfer Learning;Introducing a new Python package;1;Stephanie Kirmer;Analytics Vidhya;2020;12;1;deep-learning;11;48;0;https://medium.com/analytics-vidhya/combining-dask-and-pytorch-for-better-faster-transfer-learning-6ff64963e685?source=tag_archive---------14-----------------------;https://medium.com/@s.kirmer?source=tag_archive---------14-----------------------
How to Attend ODSC APAC 2020 for Free;In the nature of open-source data science, we want to make our conferences accessible to;1;ODSC Open Data Science;NaN;2020;12;1;deep-learning;3;3;0;https://medium.com/@ODSC/how-to-attend-odsc-apac-2020-for-free-eab4505439a7?source=tag_archive---------15-----------------------;https://medium.com/@ODSC?source=tag_archive---------15-----------------------
Multi-Class Image Classification with implementation in TensorFlow;NaN;1;Aditya Gupta;Analytics Vidhya;2020;12;1;deep-learning;4;0;0;https://medium.com/analytics-vidhya/multi-class-image-classification-with-implementation-in-tensorflow-65e9f71607eb?source=tag_archive---------16-----------------------;https://medium.com/@itsaditya?source=tag_archive---------16-----------------------
NaN;FrankMocap allows;1;Mikhail Raevskiy;The Startup;2020;12;1;deep-learning;4;65;0;https://medium.com/swlh/frankmocap-sota-3d-pose-estimation-87b679419e74?source=tag_archive---------17-----------------------;https://medium.com/@raevskymichail?source=tag_archive---------17-----------------------
Podcast Episode 20Pre:Invent !;Episode 20 of my podcast is online. As re:Invent is just a few hours away, its time to catch up with the November announcements on our AI/ML services.;0;Julien Simon;NaN;2020;12;1;deep-learning;1;0;0;https://medium.com/@julsimon/podcast-episode-20-pre-invent-6ffc55da3ecd?source=tag_archive---------18-----------------------;https://medium.com/@julsimon?source=tag_archive---------18-----------------------
Self-attention and non-local network;Self-attention and the Non-local Network;1;Mengliu Zhao;Analytics Vidhya;2020;12;1;deep-learning;3;2;0;https://medium.com/analytics-vidhya/self-attention-and-non-local-network-559349fe0662?source=tag_archive---------19-----------------------;https://medium.com/@mengliuz?source=tag_archive---------19-----------------------
Cats and Dogs classification using AlexNet;In this article, we are going to develop a neural network to classify whether images;1;Vitor dos Santos;NaN;2020;12;1;deep-learning;5;5;0;https://medium.com/@vitorgabo/cats-and-dogs-classification-using-alexnet-5fc52b1cc1a6?source=tag_archive---------20-----------------------;https://medium.com/@vitorgabo?source=tag_archive---------20-----------------------
Akiras ML news #November,2020;Here are some of the papers and articles that I found particularly interesting I read published in;1;Akihiro FUJII;Analytics Vidhya;2020;12;1;deep-learning;7;3;0;https://medium.com/analytics-vidhya/akiras-ml-news-november-2020-a48a3cb75285?source=tag_archive---------21-----------------------;https://medium.com/@akichan-f?source=tag_archive---------21-----------------------
Introducing: The DL;A New Medium Publication for Deep Learning;1;Frank Odom;The DL;2020;12;1;deep-learning;3;64;0;https://medium.com/the-dl/introducing-the-dl-375b10a25485?source=tag_archive---------22-----------------------;https://medium.com/@frank-odom?source=tag_archive---------22-----------------------
VU Engineering Joins NVIDIA Inception;VU Engineering, a Swiss-based startup, has joined NVIDIA;1;VU Engineering;NaN;2020;12;1;deep-learning;2;1;0;https://medium.com/@vuengineering/vu-engineering-joins-nvidia-inception-1a6f4a25b9f3?source=tag_archive---------23-----------------------;https://medium.com/@vuengineering?source=tag_archive---------23-----------------------
How to use Transfer Learning in TensorFlow;Transfer Learning is a brilliant feature provided by TensorFlow. It helps to train;1;Chetan Kuckian;Analytics Vidhya;2020;12;1;deep-learning;4;15;0;https://medium.com/analytics-vidhya/how-to-use-transfer-learning-in-tensorflow-aa7779302369?source=tag_archive---------24-----------------------;https://medium.com/@kuckianc?source=tag_archive---------24-----------------------
