Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
NaN;And other;1;Dave Gershgorn;OneZero;2020;5;1;Artificial-Intelligence;3;2.4K;0;https://onezero.medium.com/deepfake-music-is-so-good-it-might-be-illegal-c11f9618d1f9?source=tag_archive---------0-----------------------;https://onezero.medium.com/@dave?source=tag_archive---------0-----------------------
Understanding the Confusion Matrix and How to Implement it in Python;A Fundamental Concept to;1;Terence Shin;Towards Data Science;2020;5;1;Artificial-Intelligence;6;131;0;https://towardsdatascience.com/understanding-the-confusion-matrix-and-how-to-implement-it-in-python-319202e0fe4d?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@terenceshin?source=tag_archive---------1-----------------------
Build and deploy your first machine learning web app;A beginners guide to train and deploy machine;1;Moez Ali;Towards Data Science;2020;5;1;Artificial-Intelligence;11;1K;0;https://towardsdatascience.com/build-and-deploy-your-first-machine-learning-web-app-e020db344a99?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@moez-62905?source=tag_archive---------2-----------------------
How Do You Crack an AI Engineers Interview at Companies Like Google and Amazon?;NaN;1;Albert Christopher;Data Driven Investor;2020;5;1;Artificial-Intelligence;5;392;0;https://medium.com/datadriveninvestor/how-do-you-crack-an-ai-engineers-interview-at-companies-like-google-and-amazon-56c6e5d1b513?source=tag_archive---------3-----------------------;https://medium.com/@albertchristopherr?source=tag_archive---------3-----------------------
Clearly Explained: 4 types of Machine learning algorithms;Definitions, purpose, popular algorithms and;1;Juhi Ramzai;Towards Data Science;2020;5;1;Artificial-Intelligence;8;140;0;https://towardsdatascience.com/clearly-explained-4-types-of-machine-learning-algorithms-71304380c59a?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@juhiramzai?source=tag_archive---------4-----------------------
The most gentle introduction to Principal Component Analysis;Including eigenvectors and eigenvalues;1;Gonzalo Ferreiro Volpi;Towards Data Science;2020;5;1;Artificial-Intelligence;15;55;0;https://towardsdatascience.com/the-most-gentle-introduction-to-principal-component-analysis-9ffae371e93b?source=tag_archive---------5-----------------------;https://towardsdatascience.com/@gonzaloferreirovolpi?source=tag_archive---------5-----------------------
Image Augmentation with skimagePython;Image augmentation is a technique used to artificially;1;Mathanraj Sharma;Towards Data Science;2020;5;1;Artificial-Intelligence;4;59;0;https://towardsdatascience.com/image-augmentation-with-skimage-python-7f53f1b0eeb5?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@mathanrajsharma?source=tag_archive---------6-----------------------
Building a Poker AI Part 7: Exploitability, Multiplayer CFR and 3-player Kuhn Poker;NaN;1;Thomas Trenner;AI In Plain English;2020;5;1;Artificial-Intelligence;11;6;0;https://medium.com/ai-in-plain-english/building-a-poker-ai-part-7-exploitability-multiplayer-cfr-and-3-player-kuhn-poker-25f313bf83cf?source=tag_archive---------7-----------------------;https://medium.com/@thomas.trenner?source=tag_archive---------7-----------------------
Application of Monotonic Constraints in Machine Learning Models;A python tutorial on enforcing;1;Ajay Tiwari;Analytics Vidhya;2020;5;1;Artificial-Intelligence;6;56;0;https://medium.com/analytics-vidhya/application-of-monotonic-constraints-in-machine-learning-models-334564bea616?source=tag_archive---------8-----------------------;https://medium.com/@ajaytiwari.ib?source=tag_archive---------8-----------------------
Deeply Explained Cross-Validation in ML/AI;NaN;1;Shachi Kaul;Analytics Vidhya;2020;5;1;Artificial-Intelligence;7;97;0;https://medium.com/analytics-vidhya/deeply-explained-cross-validation-in-ml-ai-2e846a83f6ed?source=tag_archive---------9-----------------------;https://medium.com/@shachikaul35?source=tag_archive---------9-----------------------
